phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,5,21,rxbvml,channel-latency,accepted,138228.941684665217,7408
recorded,5,21,rxbvml,channel-throughput,accepted,3173.265240350051,80674
recorded,5,22,rxbvml,channel-latency,candidate,120626.693367887856,8489
recorded,5,22,rxbvml,channel-throughput,candidate,3137.870170621691,81584
recorded,5,23,rxtvml,channel-latency,accepted,140043.763676148810,7312
recorded,5,23,rxtvml,channel-throughput,accepted,2673.573397944690,95752
recorded,5,24,rxtvml,channel-latency,candidate,126450.975549518393,8098
recorded,5,24,rxtvml,channel-throughput,candidate,2725.056683307963,93943
recorded,6,25,rxtvml,channel-latency,candidate,127047.146401985112,8060
recorded,6,25,rxtvml,channel-throughput,candidate,2699.596115112466,94829
recorded,6,26,rxtvml,channel-latency,accepted,140659.340659340669,7280
recorded,6,26,rxtvml,channel-throughput,accepted,2675.054075800165,95699
recorded,6,27,rxbvml,channel-latency,candidate,126654.298082869514,8085
recorded,6,27,rxbvml,channel-throughput,candidate,3125.190746505524,81915
recorded,6,28,rxbvml,channel-latency,accepted,137283.818206193857,7459
recorded,6,28,rxbvml,channel-throughput,accepted,3071.864837947130,83337
recorded,7,29,rxbvml,channel-latency,accepted,138210.284788770427,7409
recorded,7,29,rxbvml,channel-throughput,accepted,3100.549863139791,82566
recorded,7,30,rxbvml,channel-latency,candidate,124695.567462250372,8212
recorded,7,30,rxbvml,channel-throughput,candidate,3116.364565961021,82147
recorded,7,31,rxtvml,channel-latency,accepted,138284.942606347060,7405
recorded,7,31,rxtvml,channel-throughput,accepted,2694.680111997642,95002
recorded,7,32,rxtvml,channel-latency,candidate,125875.845113706207,8135
recorded,7,32,rxtvml,channel-throughput,candidate,2678.272514228323,95584
recorded,8,33,rxtvml,channel-latency,candidate,121384.542437174023,8436
recorded,8,33,rxtvml,channel-throughput,candidate,2700.279521122304,94805
recorded,8,34,rxtvml,channel-latency,accepted,138172.986101740651,7411
recorded,8,34,rxtvml,channel-throughput,accepted,2698.941508876987,94852
recorded,8,35,rxbvml,channel-latency,candidate,133611.691022964515,7664
recorded,8,35,rxbvml,channel-throughput,candidate,3068.146408111412,83438
recorded,8,36,rxbvml,channel-latency,accepted,138847.457627118652,7375
recorded,8,36,rxbvml,channel-throughput,accepted,3093.692975141694,82749
recorded,9,37,rxbvml,channel-latency,accepted,139833.401611361478,7323
recorded,9,37,rxbvml,channel-throughput,accepted,3142.955360212150,81452
recorded,9,38,rxbvml,channel-latency,candidate,120286.620462821564,8513
recorded,9,38,rxbvml,channel-throughput,candidate,3053.289442297600,83844
recorded,9,39,rxtvml,channel-latency,accepted,136770.402030185651,7487
recorded,9,39,rxtvml,channel-throughput,accepted,2637.299240746273,97069
recorded,9,40,rxtvml,channel-latency,candidate,127490.039840637444,8032
recorded,9,40,rxtvml,channel-throughput,candidate,2680.459866395829,95506
recorded,10,41,rxtvml,channel-latency,candidate,122370.936902485657,8368
recorded,10,41,rxtvml,channel-throughput,candidate,2668.139702127216,95947
recorded,10,42,rxtvml,channel-latency,accepted,143941.523755974136,7114
recorded,10,42,rxtvml,channel-throughput,accepted,2684.648216701448,95357
recorded,10,43,rxbvml,channel-latency,candidate,127015.628876209375,8062
recorded,10,43,rxbvml,channel-throughput,candidate,3113.256880176094,82229
recorded,10,44,rxbvml,channel-latency,accepted,139967.195188627666,7316
recorded,10,44,rxbvml,channel-throughput,accepted,3048.925730074794,83964
recorded,11,45,rxbvml,channel-latency,accepted,138809.814287650806,7377
recorded,11,45,rxbvml,channel-throughput,accepted,3165.378670788254,80875
recorded,11,46,rxbvml,channel-latency,candidate,121327.014218009484,8440
recorded,11,46,rxbvml,channel-throughput,candidate,3073.561369175541,83291
recorded,11,47,rxtvml,channel-latency,accepted,137764.025292614009,7433
recorded,11,47,rxtvml,channel-throughput,accepted,2685.831191313015,95315
recorded,11,48,rxtvml,channel-latency,candidate,122502.691709534629,8359
recorded,11,48,rxtvml,channel-throughput,candidate,2661.537661797578,96185
recorded,12,49,rxtvml,channel-latency,candidate,120598.280532328354,8491
recorded,12,49,rxtvml,channel-throughput,candidate,2677.992342615645,95594
recorded,12,50,rxtvml,channel-latency,accepted,139243.948871362518,7354
recorded,12,50,rxtvml,channel-throughput,accepted,2657.476228044679,96332
recorded,12,51,rxbvml,channel-latency,candidate,127331.509574732656,8042
recorded,12,51,rxbvml,channel-throughput,candidate,3017.551304265827,84837
recorded,12,52,rxbvml,channel-latency,accepted,139187.168682887044,7357
recorded,12,52,rxbvml,channel-throughput,accepted,3100.099300055705,82578
