ledger_id,pattern_id,revision,role,normalized_pattern,window,dynamic_count,entry_count,workload_count,site_observations,max_sites_per_entry,module_observations,max_modules_per_entry,modes,optimized_occurrence,unoptimized_occurrence,entries,workloads,rxseq_statuses,example_module,example_start,evidence_links,semantic_review_status,opcode_effect_completeness,opcode_effects,control_flow_risk,liveness_risk,alias_risk,reference_risk,exception_risk,interrupt_risk,likely_owner,proposed_lowering,prerequisite,measured_disposition,status,selected,selection_reason
seq-4-3864543460@nr05-6a064499f327-rxseq-schema4,seq-4-3864543460,nr05-6a064499f327-rxseq-schema4,historical,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | INE_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)",4,68,2,1,2,1,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,_address,15804,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,ENDLIFE_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_1;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_REFERENCE_RELEASE | RXOP_SEM_LIFETIME_END | RXOP_SEM_MAY_THROW | RXOP_SEM_OPAQUE]; ICOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; INE_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BRF_ID_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],yes,needs-proof,no,yes,yes,high,compiler-or-source,none,instruction-boundary and liveness proof,NR-08 current=5612;candidate=0;delta=-5612,subsumed,no,
seq-4-1651133249@nr05-6a064499f327-rxseq-schema4,seq-4-1651133249,nr05-6a064499f327-rxseq-schema4,historical,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4) | SCOPY_REG_REG(r3,r2)",4,68,2,1,2,1,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,_address,15704,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,ENDLIFE_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_1;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_REFERENCE_RELEASE | RXOP_SEM_LIFETIME_END | RXOP_SEM_MAY_THROW | RXOP_SEM_OPAQUE]; SCOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; SCOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],no,needs-proof,no,yes,yes,high,compiler-or-source,none,instruction-boundary and liveness proof,NR-08 current=5612;candidate=0;delta=-5612,subsumed,no,
seq-4-3726934377@nr05-6a064499f327-rxseq-schema4,seq-4-3726934377,nr05-6a064499f327-rxseq-schema4,historical,"NULL_REG(r1) | NULL_REG(r2) | SETOBJUNINIT_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)",4,68,2,1,2,1,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,_address,15618,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; SETOBJUNINIT_REG_STRING[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_1;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; LOAD_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],no,needs-proof,no,no,yes,needs-proof,compiler-or-rxas,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-2686289329@nr05-6a064499f327-rxseq-schema4,seq-4-2686289329,nr05-6a064499f327-rxseq-schema4,historical,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | CALL_REG_FUNC_REG(r4,c3,r3)",4,68,2,1,2,1,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,_address,15620,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; SETOBJUNINIT_REG_STRING[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_1;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; LOAD_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; CALL_REG_FUNC_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_3;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_LOCAL_RANGE_AFTER_OP3;S=RXOP_SEM_CALL | RXOP_SEM_MAY_THROW | RXOP_SEM_OPAQUE],yes,needs-proof,no,no,yes,high,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-1889879447@nr05-6a064499f327-rxseq-schema4,seq-4-1889879447,nr05-6a064499f327-rxseq-schema4,historical,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r2,r1) | NULL_REG(r4)",4,68,2,1,2,1,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,_address,15706,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,SCOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; SCOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],no,needs-proof,no,no,no,needs-proof,compiler-or-rxas,peephole or emitter lowering after proof,"liveness, destination, and interrupt-equivalence proof",,unreviewed,no,
seq-4-1747390815@nr05-6a064499f327-rxseq-schema4,seq-4-1747390815,nr05-6a064499f327-rxseq-schema4,historical,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | BNE_ID_REG_INT(c1,r4,c2)",4,62,2,1,2,1,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,trace,16118,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BNE_ID_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],yes,needs-proof,no,no,no,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-614265413@nr05-6a064499f327-rxseq-schema4,seq-4-614265413,nr05-6a064499f327-rxseq-schema4,historical,"IEQ_REG_REG_INT(r1,r2,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r3,r1) | BR_ID(c2)",4,60,2,1,30,15,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,trace,17110,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,IEQ_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BTOI_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_1;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; ICOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BR_ID[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],yes,needs-proof,no,no,yes,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-1373077219@nr05-6a064499f327-rxseq-schema4,seq-4-1373077219,nr05-6a064499f327-rxseq-schema4,historical,"LOAD_REG_INT(r1,c1) | STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4)",4,60,2,1,30,15,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,trace,17103,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,LOAD_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; STRPOS_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_ALL;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; IEQ_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BTOI_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_1;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW],no,needs-proof,no,no,yes,needs-proof,compiler-or-rxas,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-938926655@nr05-6a064499f327-rxseq-schema4,seq-4-938926655,nr05-6a064499f327-rxseq-schema4,historical,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r3) | STRLEN_REG_REG(r4,r1) | ILT_REG_REG_INT(r5,r2,c2)",4,60,2,1,30,15,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,trace,17070,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,LOAD_REG_STRING[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; STRLEN_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; STRLEN_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; ILT_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],no,needs-proof,no,no,yes,needs-proof,compiler-or-rxas,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-1031298761@nr05-6a064499f327-rxseq-schema4,seq-4-1031298761,nr05-6a064499f327-rxseq-schema4,historical,"NULL_REG(r1) | BNE_ID_REG_INT(c1,r2,c2) | REQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)",4,60,2,1,2,1,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,trace,16122,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BNE_ID_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; REQ_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BRF_ID_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],yes,needs-proof,no,no,no,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-795901971@nr05-6a064499f327-rxseq-schema4,seq-4-795901971,nr05-6a064499f327-rxseq-schema4,historical,"NULL_REG(r1) | NULL_REG(r2) | BNE_ID_REG_INT(c1,r3,c2) | REQ_REG_REG_REG(r4,r5,r6)",4,60,2,1,2,1,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,trace,16120,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BNE_ID_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; REQ_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_23;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],yes,needs-proof,no,no,no,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-2072576740@nr05-6a064499f327-rxseq-schema4,seq-4-2072576740,nr05-6a064499f327-rxseq-schema4,historical,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c1) | STRLEN_REG_REG(r5,r2)",4,60,2,1,30,15,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,trace,17065,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,NULL_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; SCOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; LOAD_REG_STRING[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; STRLEN_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW],no,needs-proof,no,no,yes,needs-proof,compiler-or-rxas,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-2273510744@nr05-6a064499f327-rxseq-schema4,seq-4-2273510744,nr05-6a064499f327-rxseq-schema4,historical,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRLEN_REG_REG(r4,r1) | STRLEN_REG_REG(r5,r3)",4,60,2,1,30,15,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,trace,17067,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,SCOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; LOAD_REG_STRING[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_NONE;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; STRLEN_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; STRLEN_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW],no,needs-proof,no,no,yes,needs-proof,compiler-or-rxas,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-2352036734@nr05-6a064499f327-rxseq-schema4,seq-4-2352036734,nr05-6a064499f327-rxseq-schema4,historical,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r3) | LINKATTR1_REG_REG_INT(r3,r4,c1)",4,60,2,1,4,2,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,stem,632,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,SCOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; UNLINK_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_1;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_ALIAS_RELEASE | RXOP_SEM_MAY_THROW]; UNLINK_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_1;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_ALIAS_RELEASE | RXOP_SEM_MAY_THROW]; LINKATTR1_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_ALIAS_CREATE | RXOP_SEM_MAY_THROW],no,needs-proof,yes,no,yes,needs-proof,compiler-or-source,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-1052533154@nr05-6a064499f327-rxseq-schema4,seq-4-1052533154,nr05-6a064499f327-rxseq-schema4,historical,"STRLEN_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r4) | ILT_REG_REG_INT(r5,r1,c1) | BRF_ID_REG(c2,r5)",4,60,2,1,30,15,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,trace,17073,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,STRLEN_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; STRLEN_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; ILT_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BRF_ID_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_NONE;K=RXOP_OP_NONE;B=RXOP_OP_1;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],yes,needs-proof,no,no,yes,needs-proof,none-until-runtime-proof,none,instruction-boundary and liveness proof,,unsafe,no,
seq-4-1217999018@nr05-6a064499f327-rxseq-schema4,seq-4-1217999018,nr05-6a064499f327-rxseq-schema4,historical,"STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4) | ICOPY_REG_REG(r5,r4)",4,60,2,1,30,15,2,1,noopt;opt,yes,yes,rexxcps-noopt;rexxcps-opt,rexxcps,over_3_symbols,trace,17106,performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq;performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq,mechanical-complete,complete,STRPOS_REG_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_ALL;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; IEQ_REG_REG_INT[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE]; BTOI_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_1;W=RXOP_OP_1;K=RXOP_OP_NONE;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_MAY_THROW]; ICOPY_REG_REG[RXOP_EFFECT_CLASSIFIED;R=RXOP_OP_2;W=RXOP_OP_1;K=RXOP_OP_1;B=RXOP_OP_NONE;I=RXOP_IMPLICIT_NONE;S=RXOP_SEM_NONE],no,needs-proof,no,no,yes,needs-proof,compiler-or-rxas,none,instruction-boundary and liveness proof,,unsafe,no,
