rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
800,2,1,1,6,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c4) | NULL_REG(r2)","c1=label@44;r1=R8;c2=int:256;c3=int:1;c4=int:0;r2=R0","pos",34
801,2,1,1,8,over_3_symbols,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r5) | APPENDCHAR_REG_REG(r6,r2)","c1=label@1387;r1=R59;r2=R10;r3=R20;r4=R61;c2=label@1303;r5=R43;r6=R35","format",1288
802,2,1,1,5,over_3_symbols,"BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | IADD_REG_REG_REG(r1,r3,r4) | IGT_REG_REG_REG(r1,r5,r1)","r1=R61;r2=R40;r3=R32;r4=R2;r5=R21","format",1079
803,2,1,1,10,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_REG(r4,r5,r6) | ILT_REG_REG_INT(r7,r8,c1) | BRF_ID_REG(c2,r7)","r1=R20;r2=R5;r3=R0;r4=R21;r5=R6;r6=R1;r7=R54;r8=R32;c1=int:1;c2=label@769","format",730
804,2,1,1,5,over_3_symbols,"DCOPY_REG_REG(r1,r2) | DTOS_REG(r1) | NOT_REG_REG(r3,r4) | BRF_ID_REG(c1,r3)","r1=R29;r2=R63;r3=R46;r4=R8;c1=label@222","format",208
805,2,1,1,5,over_3_symbols,"DTOS_REG(r1) | NOT_REG_REG(r2,r3) | BRF_ID_REG(c1,r2) | NOT_REG_REG(r2,r4)","r1=R29;r2=R46;r3=R8;c1=label@222;r4=R3","format",211
806,2,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | LOAD_REG_STRING(r4,c1)","r1=R10;r2=R9;r3=R29;r4=R27;c1=string@1505928","trace",16958
807,2,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | IGT_REG_REG_REG(r1,r3,r4) | BRT_ID_REG(c1,r1)","r1=R22;r2=R21;r3=R24;r4=R20;c1=label@17007","trace",16781
808,2,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | REQ_REG_REG_STRING(r3,r3,c1) | BRT_ID_REG(c2,r3)","r1=R19;r2=R20;r3=R21;c1=string@1505880;c2=label@16546","trace",16394
809,2,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | IGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c1,r2) | NULL_REG(r1)","r1=R21;r2=R22;r3=R24;r4=R20;c1=label@17007","trace",16783
810,2,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | INE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c2,r2) | LOAD_REG_STRING(r3,c3)","r1=R9;r2=R34;c1=int:0;c2=label@18333;r3=R6;c3=string@1504304","trace",18319
811,2,1,1,7,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R29;r2=R27;c1=string@1505928;r3=R25;c2=int:3;r4=R32;c3=int:768","trace",16962
812,2,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | REQ_REG_REG_STRING(r2,r2,c1) | BRT_ID_REG(c2,r2) | NULL_REG(r3)","r1=R20;r2=R21;c1=string@1505880;c2=label@16546;r3=R19","trace",16396
813,2,1,1,9,over_3_symbols,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | GETANDTP_REG_REG_INT(r5,r6,c1) | BRF_ID_REG(c2,r7)","r1=R3;r2=R2;c1=int:256;r3=R16;r4=R15;r5=R18;r6=R17;c2=label@139;r7=R8","format",116
814,2,1,1,9,over_3_symbols,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | GETANDTP_REG_REG_INT(r5,r6,c1) | GETANDTP_REG_REG_INT(r7,r8,c1)","r1=R8;r2=R7;c1=int:256;r3=R3;r4=R2;r5=R16;r6=R15;r7=R18;r8=R17","format",112
815,2,2,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINATTRS_REG_INT(r2,c2)","r1=R16;r2=R1;c1=int:0;c2=int:1;c3=label@58","benchmark_rexxcps_levelb_noopt",33
816,2,1,1,9,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r4,r1) | LOAD_REG_STRING(r5,c2) | IGT_REG_REG_INT(r6,r3,c3)","r1=R41;r2=R34;c1=int:1;r3=R1;r4=R24;r5=R0;c2=string@31136;r6=R48;c3=int:0","format",482
817,2,1,1,5,over_3_symbols,"IADD_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_REG(r4,r1,r3) | IGT_REG_REG_REG(r4,r2,r4) | BRF_ID_REG(c1,r4)","r1=R7;r2=R32;r3=R40;r4=R61;c1=label@1244","format",1226
818,2,1,1,8,over_3_symbols,"IADD_REG_REG_REG(r1,r2,r3) | STRCHAR_REG_REG_REG(r4,r5,r1) | ICOPY_REG_REG(r6,r1) | LOAD_REG_STRING(r7,c1)","r1=R41;r2=R32;r3=R2;r4=R36;r5=R20;r6=R38;r7=R52;c1=string@31136","format",828
819,2,1,1,8,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BRT_ID_REG(c1,r3) | ICOPY_REG_REG(r4,r5) | BRTF_ID_ID_REG(c2,c3,r4)","r1=R32;r2=R6;c1=label@523;r3=R16;r4=R49;r5=R18;c2=label@529;c3=label@720","format",510
820,2,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | IADD_REG_REG_REG(r2,r3,r4) | IGT_REG_REG_REG(r2,r5,r2) | BRF_ID_REG(c1,r2)","r1=R40;r2=R61;r3=R32;r4=R2;r5=R21;c1=label@1099","format",1081
821,2,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | BRT_ID_REG(c1,r4) | ICOPY_REG_REG(r5,r6)","r1=R6;r2=R34;r3=R32;c1=label@523;r4=R16;r5=R49;r6=R18","format",507
822,2,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | IGT_REG_REG_INT(r4,r1,c2) | BRF_ID_REG(c3,r4)","r1=R38;r2=R41;r3=R52;c1=string@31136;r4=R51;c2=int:0;c3=label@859","format",836
823,2,1,1,8,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | LOAD_REG_STRING(r5,c3)","r1=R11;r2=R24;r3=R18;c1=string@321248;r4=R16;c2=int:0;r5=R13;c3=string@31136","trace",16809
824,2,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | NOT_REG_REG(r3,r4) | BRF_ID_REG(c1,r3) | IADD_REG_REG_REG(r5,r2,r6)","r1=R21;r2=R32;r3=R61;r4=R8;c1=label@1230;r5=R7;r6=R40","format",1217
825,2,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SETTP_REG_INT(r1,c1) | BRTPANDT_ID_REG_INT(c2,r3,c1) | LOAD_REG_INT(r4,c3)","r1=R2;r2=R65;c1=int:256;c2=label@54;r3=R66;r4=R15;c3=int:0","format",36
826,2,1,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1) | ICOPY_REG_REG(r1,r2)","r1=R30;c1=int:0;c2=label@17004;r2=R29","trace",16989
827,2,2,1,5,over_3_symbols,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINATTRS_REG_INT(r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c1)","r1=R16;c1=int:1;c2=label@58;r2=R1;r3=R17","benchmark_rexxcps_levelb_noopt",37
828,2,1,1,7,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | SETSTRPOS_REG_REG(r3,r4) | SUBSTRING_REG_REG_REG(r5,r3,r2)","r1=R48;r2=R1;c1=int:0;c2=label@507;r3=R23;r4=R41;r5=R0","format",493
829,2,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r4,r5,r3) | STRCHAR_REG_REG_REG(r6,r7,r4)","r1=R53;r2=R4;r3=R2;c1=label@1163;r4=R41;r5=R32;r6=R36;r7=R20","format",821
830,2,1,1,8,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | INE_REG_REG_INT(r6,r4,c2)","r1=R12;r2=R7;r3=R3;c1=label@16197;r4=R0;r5=R2;r6=R11;c2=int:63","trace",16171
831,2,1,1,6,over_3_symbols,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c3) | BR_ID(c4)","r1=R34;c1=int:0;c2=label@18333;r2=R6;c3=string@1504304;c4=label@18501","trace",18321
832,2,1,1,7,over_3_symbols,"ISUB_REG_INT_REG(r1,c1,r2) | POSCHAR_REG_REG_REG(r1,r3,r4) | BGE_ID_REG_INT(c2,r1,c1) | POSCHAR_REG_REG_REG(r1,r3,r5)","r1=R11;c1=int:0;r2=R48;r3=R29;r4=R44;c2=label@326;r5=R22","format",310
833,2,1,1,6,over_3_symbols,"ISUB_REG_INT_REG(r1,c1,r2) | POSCHAR_REG_REG_REG(r1,r3,r4) | ILT_REG_REG_INT(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R34;c1=int:0;r2=R49;r3=R23;r4=R33;c2=label@462","format",433
834,2,1,1,8,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | IGT_REG_REG_INT(r5,r1,c2) | BRF_ID_REG(c3,r5)","r1=R1;r2=R24;r3=R41;r4=R0;c1=string@31136;r5=R48;c2=int:0;c3=label@507","format",486
835,2,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | RET_REG(r2)","r1=R2;r2=R0;c1=int:3;r3=R1","stem",55
836,2,2,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R17;r2=R1;c1=int:1;r3=R4","benchmark_rexxcps_levelb_noopt",47
837,2,2,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_FLOAT(r3,c1) | LOAD_REG_FLOAT(r4,c1)","r1=R5;c1=float@10520;r2=R6;r3=R12;r4=R7","benchmark_rexxcps_levelb_noopt",192
838,2,2,1,7,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)","r1=R11;c1=float@10520;r2=R18;c2=int:1;r3=R17;r4=R3;c3=label@264","benchmark_rexxcps_levelb_noopt",204
839,2,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | IADD_REG_REG_REG(r1,r3,r4)","r1=R61;c1=int:0;r2=R40;r3=R32;r4=R2","format",1076
840,2,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r1,r3) | BRF_ID_REG(c2,r2) | STRCHAR_REG_REG_REG(r4,r5,r1)","r1=R7;c1=int:0;r2=R12;r3=R3;c2=label@16197;r4=R0;r5=R2","trace",16168
841,2,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | POSCHAR_REG_REG_REG(r2,r3,r4) | BGE_ID_REG_INT(c3,r2,c2)","r1=R48;c1=int:1;r2=R11;c2=int:0;r3=R29;r4=R44;c3=label@326","format",307
842,2,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | POSCHAR_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r1,r2,c2)","r1=R49;c1=int:1;r2=R34;c2=int:0;r3=R23;r4=R33","format",430
843,2,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R32;c1=int:0;r2=R40;r3=R39;r4=R45;c2=int:48","format",277
844,2,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R40;c1=int:0;r2=R39;r3=R45;c2=int:48;r4=R9;c3=int:32","format",280
845,2,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2) | BRT_ID_REG(c3,r3)","r1=R20;c1=int:1;r2=R18;c2=int:2;r3=R17;c3=label@2047","benchmark_rexxcps_levelb_noopt",272
846,2,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | STRLEN_REG_REG(r4,r5)","r1=R44;c1=int:69;r2=R22;c2=int:101;r3=R33;c3=int:46;r4=R28;r5=R29","format",295
847,2,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | STRLEN_REG_REG(r3,r4) | LOAD_REG_INT(r5,c3)","r1=R22;c1=int:101;r2=R33;c2=int:46;r3=R28;r4=R29;r5=R48;c3=int:1","format",298
848,2,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c1) | ISUB_REG_REG_INT(r4,r5,c3)","r1=R43;c1=int:0;r2=R35;c2=string@31136;r3=R61;r4=R60;r5=R21;c3=int:1","format",1271
849,2,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2) | STRLEN_REG_REG(r4,r2)","r1=R24;c1=int:1;r2=R21;r3=R12;r4=R22;c2=int:0","trace",16764
850,2,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4) | IADD_REG_REG_INT(r1,r4,c2)","r1=R41;c1=int:0;r2=R23;r3=R5;r4=R34;c2=int:1","format",472
851,2,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | NULL_REG(r2) | ILT_REG_REG_INT(r3,r1,c1)","r1=R8;c1=int:1;c2=int:0;r2=R0;r3=R4","pos",38
852,2,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRCHAR_REG_REG_REG(r2,r3,r1) | IEQ_REG_REG_REG(r4,r2,r5) | BRF_ID_REG(c2,r4)","r1=R41;c1=int:0;r2=R10;r3=R23;r4=R49;r5=R25;c2=label@430","format",383
853,2,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | BR_ID(c2)","r1=R22;c1=int:0;r2=R21;r3=R20;c2=label@16781","trace",16770
854,2,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2) | ISUB_REG_INT_REG(r5,c3,r4)","r1=R33;c1=int:46;r2=R28;r3=R29;r4=R48;c2=int:1;r5=R11;c3=int:0","format",301
855,2,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | SETSTRPOS_REG_REG(r4,r5)","r1=R0;c1=string@31136;r2=R48;r3=R1;c2=int:0;c3=label@507;r4=R23;r5=R41","format",490
856,2,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | ISUB_REG_REG_INT(r3,r4,c3) | IGT_REG_REG_REG(r5,r2,r3)","r1=R35;c1=string@31136;r2=R61;c2=int:0;r3=R60;r4=R21;c3=int:1;r5=R59","format",1274
857,2,1,1,9,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_STRING(r3,c3) | ILT_REG_REG_INT(r4,r5,c4)","r1=R18;c1=string@321248;r2=R16;c2=int:0;r3=R13;c3=string@31136;r4=R30;r5=R11;c4=int:1","trace",16812
858,2,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c2)","r1=R42;c1=string@31136;r2=R35;r3=R12;c2=int:0;r4=R32","format",268
859,2,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R20;c1=string@31136;r2=R42;r3=R35;r4=R12;c2=int:0","format",265
860,2,2,1,4,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | STOI_REG(r2) | ICOPY_REG_REG(r3,r2)","r1=R1;c1=int:1;r2=R17;r3=R4","benchmark_rexxcps_levelb_noopt",44
861,2,1,1,6,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_REG(r1,r3,r5)","r1=R61;r2=R8;c1=label@1230;r3=R7;r4=R32;r5=R40","format",1220
862,2,1,1,7,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | IEQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c2,r3)","r1=R58;r2=R43;c1=label@1384;r3=R57;r4=R10;r5=R45;c2=label@1366","format",1345
863,2,1,1,5,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | NOT_REG_REG(r1,r3) | BRF_ID_REG(c2,r1)","r1=R46;r2=R8;c1=label@222;r3=R3;c2=label@232","format",213
864,2,1,1,8,over_3_symbols,"NULL_REG(r1) | GETANDTP_REG_REG_INT(r2,r3,c1) | GETANDTP_REG_REG_INT(r4,r5,c1) | GETANDTP_REG_REG_INT(r6,r7,c1)","r1=R41;r2=R8;r3=R7;c1=int:256;r4=R3;r5=R2;r6=R16;r7=R15","format",110
865,2,1,1,7,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | GETANDTP_REG_REG_INT(r3,r4,c1) | GETANDTP_REG_REG_INT(r5,r6,c1)","r1=R38;r2=R41;r3=R8;r4=R7;c1=int:256;r5=R3;r6=R2","format",108
866,2,1,1,7,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | ICOPY_REG_REG(r4,r5) | LOAD_REG_STRING(r6,c1)","r1=R29;r2=R9;r3=R12;r4=R11;r5=R24;r6=R18;c1=string@321248","trace",16804
867,2,1,1,7,over_3_symbols,"POSCHAR_REG_REG_REG(r1,r2,r3) | BGE_ID_REG_INT(c1,r1,c2) | POSCHAR_REG_REG_REG(r1,r2,r4) | IGTE_REG_REG_INT(r5,r1,c2)","r1=R11;r2=R29;r3=R44;c1=label@326;c2=int:0;r4=R22;r5=R48","format",314
868,2,1,1,5,over_3_symbols,"REQ_REG_REG_STRING(r1,r1,c1) | BRT_ID_REG(c2,r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R21;c1=string@1505880;c2=label@16546;r2=R19;r3=R17","trace",16398
869,2,1,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | IGTE_REG_REG_INT(r5,r6,c1) | BRF_ID_REG(c2,r5)","r1=R20;r2=R52;r3=R21;r4=R38;r5=R51;r6=R36;c1=int:53;c2=label@1006","format",859
870,2,1,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c1) | LOAD_REG_INT(r6,c2)","r1=R9;r2=R12;r3=R11;r4=R24;r5=R18;c1=string@321248;r6=R16;c2=int:0","trace",16806
871,2,1,1,7,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | NOT_REG_REG(r5,r6) | BRF_ID_REG(c1,r5)","r1=R20;r2=R37;r3=R21;r4=R32;r5=R61;r6=R8;c1=label@1230","format",1214
872,2,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1) | ICOPY_REG_REG(r4,r3)","r1=R21;r2=R12;r3=R22;c1=int:0;r4=R20","trace",16767
873,2,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c1) | LOAD_REG_STRING(r5,c1)","r1=R23;r2=R29;r3=R14;c1=string@31136;r4=R5;r5=R0","format",253
874,2,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1) | RET_REG(r4)","r1=R42;r2=R48;r3=R43;r4=R6;r5=R44;c1=int:1","trace",18501
875,2,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r1) | LOAD_REG_INT(r4,c1) | ILT_REG_REG_REG(r5,r4,r3)","r1=R2;r2=R8;r3=R3;r4=R7;c1=int:0;r5=R12","trace",16162
876,2,1,1,6,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | SEQ_REG_REG_STRING(r1,r3,c1) | BRF_ID_REG(c3,r1)","r1=R4;r2=R2;c1=string@31136;c2=label@67;r3=R1;c3=label@72","pos",56
877,2,1,1,6,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r2,r3,c3)","c1=int:1;r1=R2;c2=int:256;r2=R1;r3=R0;c3=int:7","stem",12
878,2,1,1,7,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | LOAD_REG_INT(r2,c5)","c1=int:1;c2=int:2;c3=label@18;r1=R64;c4=int:256;r2=R7;c5=int:0","format",2
879,2,1,1,6,over_3_symbols,"SETNUMFUZ_INT(c1) | SETNUMCAS_INT(c2) | SETNUMSTD_INT(c3) | BRTPANDT_ID_REG_INT(c4,r1,c5)","c1=int:0;c2=int:1;c3=int:2;c4=label@18;r1=R64;c5=int:256","format",0
880,2,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_INT(r2,c4) | SETTP_REG_INT(r2,c4)","c1=int:2;c2=label@18;r1=R64;c3=int:256;r2=R7;c4=int:0","format",4
881,2,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r2,r3,c3) | ICOPY_REG_REG(r2,r1)","c1=int:1;r1=R2;c2=int:256;r2=R1;r3=R0;c3=int:7","stem",14
882,2,1,1,7,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | IADD_REG_REG_INT(r2,r4,c1) | ISUB_REG_REG_REG(r5,r6,r2)","r1=R23;r2=R41;r3=R5;r4=R34;c1=int:1;r5=R1;r6=R24","format",475
883,2,1,1,7,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r5,r6) | ICOPY_REG_REG(r7,r5)","r1=R23;r2=R41;r3=R0;r4=R1;r5=R6;r6=R34;r7=R32","format",500
884,2,1,1,8,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ISUB_REG_INT_REG(r5,c1,r4) | BLE_ID_REG_INT(c2,r5,c3)","r1=R9;r2=R10;r3=R13;r4=R19;r5=R14;c1=int:1;c2=label@16935;c3=int:0","trace",16912
885,2,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | BRTPANDT_ID_REG_INT(c2,r2,c1) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r3,c3)","r1=R2;c1=int:256;c2=label@54;r2=R66;r3=R15;c3=int:0","format",39
886,2,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | NULL_REG(r2) | ILT_REG_REG_INT(r3,r1,c2) | BRF_ID_REG(c3,r3)","r1=R8;c1=int:0;r2=R0;r3=R4;c2=int:1;c3=label@56","pos",41
887,2,2,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c1)","r1=R101;c1=int:0;r2=R102;c2=int:256;r3=R103;r4=R104","benchmark_rexxcps_levelb_noopt",2080
888,2,2,1,8,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2) | CALL_REG_FUNC_REG(r4,c3,r5)","r1=R102;c1=int:256;r2=R103;c2=int:0;r3=R104;r4=R97;c3=func@69304;r5=R99","benchmark_rexxcps_levelb_noopt",2083
889,2,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R32;c1=int:768;r2=R26;r3=R27;r4=R28;c2=int:0","trace",16970
890,2,1,1,7,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r4) | APPENDCHAR_REG_REG(r5,r1) | BR_ID(c2)","r1=R10;r2=R20;r3=R61;c1=label@1303;r4=R43;r5=R35;c2=label@1345","format",1291
891,2,1,1,8,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r3) | LOAD_REG_STRING(r5,c1) | IGT_REG_REG_INT(r6,r4,c2)","r1=R36;r2=R20;r3=R41;r4=R38;r5=R52;c1=string@31136;r6=R51;c2=int:0","format",832
892,2,1,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ILT_REG_REG_REG(r4,r3,r1) | BRF_ID_REG(c2,r4)","r1=R3;r2=R2;r3=R7;c1=int:0;r4=R12;c2=label@16197","trace",16165
893,2,1,1,7,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISUB_REG_INT_REG(r4,c2,r3) | POSCHAR_REG_REG_REG(r4,r2,r5)","r1=R28;r2=R29;r3=R48;c1=int:1;r4=R11;c2=int:0;r5=R44","format",304
894,2,1,1,7,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRCHAR_REG_REG_REG(r4,r2,r3) | IEQ_REG_REG_REG(r5,r4,r6)","r1=R24;r2=R23;r3=R41;c1=int:0;r4=R10;r5=R49;r6=R25","format",380
