rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,385000,5,1,7,candidate,"PARSEWORDS3_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r5,r1) | SCOPY_REG_REG(r6,r2) | SCOPY_REG_REG(r7,r3)","r1=R11;r2=R5;r3=R42;r4=R47;r5=R52;r6=R40;r7=R56","benchmark_rexxcps_levelb_opt",891
360,2,1,1,7,candidate,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISUB_REG_INT_REG(r4,c2,r3) | POSCHAR_REG_REG_REG(r4,r2,r5)","r1=R27;r2=R28;r3=R47;c1=int:1;r4=R11;c2=int:0;r5=R43","_typedformat",210
361,2,1,1,7,candidate,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRCHAR_REG_REG_REG(r4,r2,r3) | IEQ_REG_REG_REG(r5,r4,r6)","r1=R24;r2=R23;r3=R40;c1=int:0;r4=R10;r5=R48;r6=R25","_typedformat",286
362,2,1,1,9,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r3,c1) | ISUB_REG_REG_REG(r5,r6,r4) | LOAD_REG_STRING(r7,c2)","r1=R5;r2=R23;r3=R33;r4=R40;c1=int:1;r5=R1;r6=R24;r7=R0;c2=string@28856","_typedformat",384
363,2,1,1,7,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r4,c1) | APPENDCHAR_REG_REG(r1,r4) | ISUB_REG_REG_REG(r5,r6,r3)","r1=R56;r2=R47;r3=R55;r4=R49;c1=int:1;r5=R60;r6=R48","_typedformat",848
364,2,1,1,8,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r5) | ICOPY_REG_REG(r6,r4) | BRT_ID_REG(c1,r7)","r1=R0;r2=R23;r3=R1;r4=R6;r5=R33;r6=R31;c1=label@429;r7=R68","_typedformat",409
365,2,1,1,7,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r2,r1) | ICOPY_REG_REG(r4,r3) | IGTE_REG_REG_INT(r5,r6,c1)","r1=R51;r2=R20;r3=R37;r4=R21;r5=R50;r6=R35;c1=int:53","_typedformat",753
366,2,1,1,6,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r2,r1) | ICOPY_REG_REG(r4,r3) | NOT_REG_REG(r5,r6)","r1=R36;r2=R20;r3=R31;r4=R21;r5=R60;r6=R64","_typedformat",1071
367,2,1,1,19,candidate,"SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r1,r2,r3,r4,r5,r6,r7,r8) | SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r9,r10,r11,r12,r13,r14,r15,r16) | SWAP_REG_REG(r17,r18) | RET_REG(r19)","r1=R1;r2=R15;r3=R27;r4=R16;r5=R3;r6=R17;r7=R28;r8=R18;r9=R5;r10=R19;r11=R29;r12=R20;r13=R7;r14=R21;r15=R30;r16=R22;r17=R9;r18=R23;r19=R24","floatformat",166
368,1,1,1,7,candidate,"APPENDCHAR_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | SETSTRPOS_REG_REG(r4,r5) | SUBSTRING_REG_REG_REG(r3,r4,r6)","r1=R0;r2=R32;r3=R59;c1=string@28856;r4=R20;r5=R31;r6=R2","_typedformat",1039
369,1,1,1,8,candidate,"APPEND_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | IGT_REG_REG_INT(r4,r5,c2) | BRF_ID_REG(c3,r4)","r1=R0;r2=R59;r3=R36;c1=string@28856;r4=R60;r5=R31;c2=int:0;c3=label@1075","_typedformat",1052
370,1,1,1,6,candidate,"APPEND_REG_REG(r1,r2) | SAY_REG(r1) | FDIV_REG_REG_FLOAT(r1,r3,c1) | FSUB_REG_REG_REG(r4,r1,r5)","r1=R102;r2=R18;r3=R12;c1=float@19848;r4=R24;r5=R21","benchmark_rexxcps_levelb_opt",1164
371,1,1,1,4,candidate,"APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1)","r1=R32;r2=R23;c1=string@12112;c2=string@2264","benchmark_rexxcps_levelb_opt",221
372,1,1,1,5,candidate,"APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R102;r2=R20;c1=string@12112;c2=string@2264;c3=string@69416","benchmark_rexxcps_levelb_opt",1147
373,1,1,1,8,candidate,"BGE_ID_REG_INT(c1,r1,c2) | SAY_STRING(c3) | LOAD_REG_INT(r2,c4) | CALL_REG_FUNC_REG(r3,c5,r2)","c1=label@240;r1=R20;c2=int:100;c3=string@12784;r2=R32;c4=int:0;r3=R4;c5=func@13184","benchmark_rexxcps_levelb_opt",234
374,1,1,1,8,candidate,"BRF_ID_REG(c1,r1) | APPENDCHAR_REG_REG(r2,r3) | LOAD_REG_STRING(r4,c2) | SETSTRPOS_REG_REG(r5,r6)","c1=label@1055;r1=R60;r2=R0;r3=R32;r4=R59;c2=string@28856;r5=R20;r6=R31","_typedformat",1036
375,1,1,1,8,candidate,"BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r5,r2,c2) | BRF_ID_REG(c3,r5)","c1=label@128;r1=R9;r2=R7;r3=R3;r4=R2;r5=R10;c2=int:0;c3=label@76","word",60
376,1,1,1,7,candidate,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c3) | BRF_ID_REG(c4,r2)","c1=label@140;r1=R14;r2=R11;r3=R17;c2=int:0;c3=int:2;c4=label@58","benchmark_rexxcps_levelb_opt",32
377,1,1,1,8,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r3,c2) | SETSTRPOS_REG_REG(r4,r2) | SUBSTRING_REG_REG_REG(r5,r4,r6)","c1=label@253;r1=R32;r2=R22;r3=R16;c2=int:1;r4=R7;r5=R23;r6=R24","floattrunc",236
378,1,1,1,6,candidate,"BRF_ID_REG(c1,r1) | ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | IEQ_REG_REG_REG(r1,r4,r5)","c1=label@184;r1=R16;r2=R6;r3=R5;r4=R13;r5=R11","verify",177
379,1,1,1,8,candidate,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5) | ISUB_REG_REG_REG(r1,r6,r7)","c1=label@224;r1=R32;r2=R7;r3=R21;r4=R5;r5=R17;r6=R1;r7=R16","floattrunc",214
380,1,1,1,8,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c3) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5)","c1=label@16;r1=R36;c2=int:256;c3=int:0;r2=R2;r3=R3;r4=R4;r5=R7","floattrunc",6
381,1,1,1,6,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c4) | NULL_REG(r2)","c1=label@41;r1=R22;c2=int:256;c3=int:1;c4=int:0;r2=R11","verify",31
382,1,1,1,9,candidate,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | POSCHAR_REG_REG_REG(r5,r6,r2) | IGTE_REG_REG_INT(r7,r5,c2)","c1=label@203;r1=R15;r2=R7;r3=R19;r4=R12;r5=R6;r6=R20;r7=R16;c2=int:0","verify",162
383,1,1,1,6,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | BGE_ID_REG_INT(c2,r2,c3) | SAY_STRING(c4)","r1=R32;c1=string@2264;c2=label@240;r2=R20;c3=int:100;c4=string@12784","benchmark_rexxcps_levelb_opt",228
384,1,1,1,4,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2)","r1=R102;c1=string@2264;c2=string@69416;r2=R18","benchmark_rexxcps_levelb_opt",1154
385,1,1,1,8,candidate,"CONCAT_REG_REG_STRING(r1,r2,c1) | FLT_REG_REG_FLOAT(r3,r4,c2) | STRLEN_REG_REG(r5,r1) | BRF_ID_REG(c3,r3)","r1=R7;r2=R0;c1=string@28856;r3=R11;r4=R35;c2=float@473216;r5=R1;c3=label@164","floattrunc",145
386,1,1,1,7,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | GETATTRS_REG_REG_INT(r3,r4,c3) | ITOS_REG(r3)","r1=R32;c1=string@11312;r2=R19;c2=string@11456;r3=R29;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",198
387,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | APPEND_REG_REG(r1,r3)","r1=R102;c1=string@68576;r2=R19;c2=string@11824;r3=R23","benchmark_rexxcps_levelb_opt",1128
388,1,1,1,5,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISETATTR1_REG_INT_REG(r1,c2,r3) | LOAD_REG_INT(r3,c1)","r1=R21;r2=R1;r3=R0;c1=int:0;c2=int:16","trace",12151
389,1,1,1,7,candidate,"FCOPY_REG_REG(r1,r2) | FGT_REG_REG_FLOAT(r3,r2,c1) | BRT_ID_REG(c2,r3) | IEQ_REG_REG_INT(r3,r4,c3)","r1=R12;r2=R22;r3=R93;c1=float@64512;c2=label@1026;r4=R34;c3=int:2","benchmark_rexxcps_levelb_opt",1012
390,1,1,1,9,candidate,"FDIV_REG_FLOAT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | LOADSETTP2_REG_INT_REG_INT(r4,c3,r5,c2) | SETTP_REG_INT(r3,c4)","r1=R98;c1=float@71120;r2=R27;r3=R100;c2=int:0;r4=R97;c3=int:5;r5=R99;c4=int:256","benchmark_rexxcps_levelb_opt",1186
391,1,1,1,7,candidate,"FDIV_REG_REG_FLOAT(r1,r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | IGT_REG_REG_REG(r4,r2,r3)","r1=R21;c1=float@19848;r2=R34;c2=int:1;r3=R33;c3=int:2;r4=R32","benchmark_rexxcps_levelb_opt",326
392,1,1,1,7,candidate,"FDIV_REG_REG_FLOAT(r1,r2,c1) | FSUB_REG_REG_REG(r3,r1,r4) | ITOF_REG_REG(r1,r5) | FDIV_REG_REG_REG(r6,r3,r1)","r1=R102;r2=R12;c1=float@19848;r3=R24;r4=R21;r5=R20;r6=R27","benchmark_rexxcps_levelb_opt",1169
393,1,1,1,8,candidate,"FDIV_REG_REG_REG(r1,r2,r3) | SAY_STRING(c1) | FDIV_REG_FLOAT_REG(r4,c2,r1) | LOAD_REG_INT(r5,c3)","r1=R27;r2=R24;r3=R102;c1=string@464;r4=R98;c2=float@71120;r5=R100;c3=int:0","benchmark_rexxcps_levelb_opt",1180
394,1,1,1,7,candidate,"FEXTR_REG_REG_REG(r1,r2,r3) | SEQ_REG_REG_STRING(r4,r1,c1) | BRT_ID_REG(c2,r4) | SEQ_REG_REG_STRING(r4,r1,c3)","r1=R0;r2=R6;r3=R35;r4=R27;c1=string@975496;c2=label@83;c3=string@975536","floattrunc",68
395,1,1,1,7,candidate,"FGT_REG_REG_FLOAT(r1,r2,c1) | BRT_ID_REG(c2,r1) | IEQ_REG_REG_INT(r1,r3,c3) | BRF_ID_REG(c4,r1)","r1=R93;r2=R22;c1=float@64512;c2=label@1026;r3=R34;c3=int:2;c4=label@1031","benchmark_rexxcps_levelb_opt",1015
396,1,1,1,9,candidate,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r5,r6) | BRF_ID_REG(c1,r4) | ILT_REG_REG_INT(r7,r1,c2)","r1=R5;r2=R3;r3=R7;r4=R10;r5=R0;r6=R14;c1=label@114;r7=R11;c2=int:0","word",80
397,1,1,1,6,candidate,"FSUB_REG_REG_REG(r1,r2,r3) | ITOF_REG_REG(r2,r4) | FDIV_REG_REG_REG(r5,r1,r2) | SAY_STRING(c1)","r1=R24;r2=R102;r3=R21;r4=R20;r5=R27;c1=string@464","benchmark_rexxcps_levelb_opt",1173
398,1,1,1,5,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r3,r2,c1)","r1=R14;r2=R17;c1=int:0;c2=label@140;r3=R11","benchmark_rexxcps_levelb_opt",24
399,1,1,1,5,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | ITOS_REG(r1) | APPEND_REG_REG(r3,r1) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R29;r2=R17;c1=int:0;r3=R32;c2=string@11824","benchmark_rexxcps_levelb_opt",206
400,1,1,1,8,candidate,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_REG(r5,r1,r6) | BRF_ID_REG(c2,r5)","r1=R0;c1=int:1;r2=R5;r3=R3;r4=R7;r5=R10;r6=R14;c2=label@114","word",76
401,1,1,1,6,candidate,"IADD_REG_REG_INT(r1,r1,c1) | IMULT_REG_REG_REG(r2,r1,r2) | LOAD_REG_INT(r3,c1) | BCTP_ID_REG(c2,r4)","r1=R96;c1=int:1;r2=R20;r3=R18;c2=label@336;r4=R34","benchmark_rexxcps_levelb_opt",1060
402,1,1,1,7,candidate,"IADD_REG_REG_INT(r1,r2,c1) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5) | APPEND_REG_REG(r6,r4)","r1=R22;r2=R16;c1=int:1;r3=R7;r4=R23;r5=R24;r6=R5","floattrunc",239
403,1,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1) | CALL_REG_FUNC_REG(r5,c2,r4)","r1=R23;r2=R20;r3=R18;c1=int:0;r4=R32;r5=R1;c2=func@9064","benchmark_rexxcps_levelb_opt",159
404,1,1,1,6,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1) | IGT_REG_REG_REG(r1,r3,r2) | BRF_ID_REG(c3,r1)","r1=R13;r2=R8;c1=int:0;c2=label@128;r3=R22;c3=label@133","verify",117
405,1,1,1,8,candidate,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ILT_REG_REG_INT(r4,r5,c2) | BRF_ID_REG(c3,r4)","r1=R10;r2=R0;r3=R14;c1=label@114;r4=R11;r5=R5;c2=int:0;c3=label@101","word",84
406,1,1,1,6,candidate,"IGETUNLINK_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | ILT_REG_REG_INT(r2,r1,c2) | BRF_ID_REG(c3,r2)","r1=R20;r2=R32;r3=R19;c1=string@6552;c2=int:1;c3=label@159","benchmark_rexxcps_levelb_opt",134
407,1,1,1,6,candidate,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1)","r1=R16;r2=R6;c1=int:0;c2=label@184;r3=R5;r4=R13","verify",173
408,1,1,1,8,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | APPENDCHAR_REG_REG(r3,r4) | LOAD_REG_STRING(r5,c3)","r1=R60;r2=R2;c1=int:0;c2=label@1055;r3=R0;r4=R32;r5=R59;c3=string@28856","_typedformat",1032
409,1,1,1,8,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c3) | SETSTRPOS_REG_REG(r5,r3)","r1=R32;r2=R24;c1=int:0;c2=label@253;r3=R22;r4=R16;c3=int:1;r5=R7","floattrunc",232
410,1,1,1,8,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | POSCHAR_REG_REG_REG(r6,r7,r4)","r1=R15;r2=R12;r3=R14;c1=label@203;r4=R7;r5=R19;r6=R6;r7=R20","verify",158
411,1,1,1,8,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r4,r5,r2) | ILT_REG_REG_INT(r6,r4,c2)","r1=R9;r2=R2;r3=R4;c1=label@128;r4=R7;r5=R3;r6=R10;c2=int:0","word",56
412,1,1,1,7,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_INT(r4,c2) | SETSTRPOS_REG_REG(r5,r4)","r1=R31;r2=R3;r3=R4;c1=label@297;r4=R22;c2=int:0;r5=R5","floattrunc",275
413,1,1,1,6,candidate,"ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | IEQ_REG_REG_REG(r1,r4,r5) | BRF_ID_REG(c1,r1)","r1=R16;r2=R6;r3=R5;r4=R13;r5=R11;c1=label@200","verify",180
414,1,1,1,6,candidate,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r2,r3,c1) | INE_REG_REG_INT(r2,r2,c3)","r1=R14;c1=int:0;c2=label@140;r2=R11;r3=R17;c3=int:2","benchmark_rexxcps_levelb_opt",28
415,1,1,1,7,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_STRING(r3,c2) | SETTP_REG_INT(r1,c3) | SETTP_REG_INT(r3,c4)","r1=R21;c1=int:21;r2=R0;r3=R4;c2=string@1524776;c3=int:256;c4=int:768","trace",12202
416,1,1,1,7,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_INT(r2,r1,c2) | BRF_ID_REG(c3,r2) | IADD_REG_REG_INT(r3,r4,c1)","r1=R24;r2=R32;c1=int:1;c2=int:0;c3=label@253;r3=R22;r4=R16","floattrunc",228
417,1,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | SETSTRPOS_REG_REG(r4,r5)","r1=R4;r2=R32;c1=int:1;r3=R17;c2=int:0;c3=label@224;r4=R7;r5=R21","floattrunc",206
418,1,1,1,7,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_INT(r3,r4,c1) | IGT_REG_REG_REG(r5,r1,r3) | BRT_ID_REG(c2,r5)","r1=R12;r2=R22;c1=int:1;r3=R14;r4=R8;r5=R15;c2=label@203","verify",150
419,1,1,1,7,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r1,c1) | IGT_REG_REG_INT(r1,r4,c2) | BRF_ID_REG(c3,r1)","r1=R32;r2=R1;r3=R16;r4=R24;c1=int:1;c2=int:0;c3=label@253","floattrunc",224
420,1,1,1,8,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r1,c1) | IGT_REG_REG_INT(r1,r5,c2) | BRF_ID_REG(c3,r1)","r1=R32;r2=R1;r3=R21;r4=R4;c1=int:1;r5=R17;c2=int:0;c3=label@224","floattrunc",202
421,1,1,1,8,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_REG(r4,r5,r3) | ISUB_REG_REG_INT(r6,r4,c1) | IGT_REG_REG_INT(r4,r1,c2)","r1=R17;r2=R16;r3=R21;r4=R32;r5=R1;r6=R4;c1=int:1;c2=int:0","floattrunc",198
422,1,1,1,5,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3) | SUBSTRING_REG_REG_REG(r5,r4,r1) | RET_REG(r5)","r1=R6;r2=R5;r3=R7;r4=R3;r5=R1","word",101
423,1,1,1,7,candidate,"ITOF_REG_REG(r1,r2) | FDIV_REG_REG_REG(r3,r4,r1) | SAY_STRING(c1) | FDIV_REG_FLOAT_REG(r5,c2,r3)","r1=R102;r2=R20;r3=R27;r4=R24;c1=string@464;r5=R98;c2=float@71120","benchmark_rexxcps_levelb_opt",1177
424,1,1,1,4,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SAY_REG(r2) | FDIV_REG_REG_FLOAT(r2,r3,c1)","r1=R18;r2=R102;r3=R12;c1=float@19848","benchmark_rexxcps_levelb_opt",1162
425,1,1,1,5,candidate,"ITOS_REG(r1) | SCONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | SCONCAT_REG_REG_STRING(r2,r2,c3)","r1=R20;r2=R96;c1=string@67304;c2=string@67440;c3=string@2264","benchmark_rexxcps_levelb_opt",1074
426,1,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | COPY_REG_REG(r4,r2)","r1=R2;r2=R1;c1=int:15;r3=R0;r4=R21","trace",12142
427,1,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c2)","r1=R0;r2=R1;c1=int:6;r3=R2;c2=int:1","trace",11986
428,1,1,1,10,candidate,"LOADSETTP2_REG_INT_REG_INT(r1,c1,r2,c2) | SETTP_REG_INT(r3,c3) | SETTP_REG_INT(r4,c2) | SETTPCALL_REG_FUNC_REG_REG_INT(r5,c4,r1,r6,c2)","r1=R97;c1=int:5;r2=R99;c2=int:0;r3=R100;c3=int:256;r4=R101;r5=R96;c4=func@67952;r6=R102","benchmark_rexxcps_levelb_opt",1193
429,1,1,1,6,candidate,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_FLOAT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R12;c1=float@14240;r2=R24;r3=R27;r4=R32;c2=int:1","benchmark_rexxcps_levelb_opt",260
430,1,1,1,7,candidate,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R24;c1=float@14240;r2=R27;r3=R32;c2=int:1;r4=R30;c3=int:100","benchmark_rexxcps_levelb_opt",263
431,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | LOAD_REG_FLOAT(r4,c3)","r1=R33;c1=int:2;r2=R32;r3=R34;c2=label@1074;r4=R22;c3=float@14240","benchmark_rexxcps_levelb_opt",333
432,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c1,r1) | LOAD_REG_INT(r1,c2) | ISETATTR1_REG_INT_REG(r2,c3,r1)","r1=R0;c1=int:1;r2=R1;c2=int:0;c3=int:5","trace",11995
433,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | LOAD_REG_STRING(r3,c3) | SETTP_REG_INT(r2,c4)","r1=R0;c1=int:0;r2=R21;c2=int:21;r3=R4;c3=string@1524776;c4=int:256","trace",12199
434,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOADSETTP2_REG_INT_REG_INT(r2,c2,r3,c1) | SETTP_REG_INT(r1,c3) | SETTP_REG_INT(r4,c1)","r1=R100;c1=int:0;r2=R97;c2=int:5;r3=R99;c3=int:256;r4=R101","benchmark_rexxcps_levelb_opt",1190
435,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R7;c1=int:0;r2=R5;r3=R6;r4=R1;c2=string@28856","word",44
436,1,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_STRING(r3,c2) | ILT_REG_REG_REG(r4,r5,r6)","r1=R5;c1=int:0;r2=R6;r3=R1;c2=string@28856;r4=R9;r5=R2;r6=R4","word",47
437,1,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | ILT_REG_REG_INT(r3,r4,c3) | BRF_ID_REG(c4,r3)","r1=R15;c1=int:46;r2=R10;c2=int:45;r3=R27;r4=R36;c3=int:0;c4=label@68","floattrunc",52
438,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | ISUB_REG_INT_REG(r3,c1,r2) | POSCHAR_REG_REG_REG(r3,r4,r5)","r1=R21;c1=int:0;r2=R31;c2=int:1;r3=R16;r4=R7;r5=R15","floattrunc",164
439,1,1,1,9,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | ILT_REG_REG_INT(r4,r5,c4)","r1=R26;c1=int:48;r2=R15;c2=int:46;r3=R10;c3=int:45;r4=R27;r5=R36;c4=int:0","floattrunc",49
440,1,1,1,9,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SWAPSETTP_REG_REG_REG_INT(r3,r4,r5,c3) | SETTP_REG_INT(r1,c4)","r1=R100;c1=int:1;r2=R97;c2=int:5;r3=R98;r4=R12;r5=R99;c3=int:0;c4=int:256","benchmark_rexxcps_levelb_opt",1092
441,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | GETATTRS_REG_REG_INT(r3,r4,c3) | INE_REG_REG_INT(r3,r3,c3)","r1=R20;c1=int:100;r2=R19;c2=string@2432;r3=R14;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",18
442,1,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | ILT_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c3,r3)","r1=R6;c1=int:0;r2=R1;c2=string@28856;r3=R9;r4=R2;r5=R4;c3=label@128","word",50
443,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4) | APPEND_REG_REG(r5,r3)","r1=R22;c1=int:0;r2=R5;r3=R25;r4=R3;r5=R19","floattrunc",282
444,1,1,1,10,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG_REG(r6,r7,r8,r9)","r1=R36;c1=int:0;r2=R2;r3=R3;r4=R4;r5=R7;r6=R11;r7=R14;r8=R17;r9=R22","floattrunc",10
445,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | NULL_REG(r2) | LOAD_REG_INT(r3,c2)","r1=R22;c1=int:1;c2=int:0;r2=R11;r3=R2","verify",35
446,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R2;c1=int:0;r2=R3;r3=R0;r4=R12;c2=label@59","verify",43
