phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,5,23,rxtvml,channel-throughput,accepted,2645.885441428778,96754
recorded,5,24,rxtvml,channel-latency,candidate,138154.344306529965,7412
recorded,5,24,rxtvml,channel-throughput,candidate,2681.358275551459,95474
recorded,6,25,rxtvml,channel-latency,candidate,136260.811709913512,7515
recorded,6,25,rxtvml,channel-throughput,candidate,2696.865946800105,94925
recorded,6,26,rxtvml,channel-latency,accepted,135683.052868689556,7547
recorded,6,26,rxtvml,channel-throughput,accepted,2672.819720397999,95779
recorded,6,27,rxbvml,channel-latency,candidate,137302.225797801017,7458
recorded,6,27,rxbvml,channel-throughput,candidate,3044.248629493537,84093
recorded,6,28,rxbvml,channel-latency,accepted,130545.639979602245,7844
recorded,6,28,rxbvml,channel-throughput,accepted,3058.030914781279,83714
recorded,7,29,rxbvml,channel-latency,accepted,139187.168682887044,7357
recorded,7,29,rxbvml,channel-throughput,accepted,3099.723930837410,82588
recorded,7,30,rxbvml,channel-latency,candidate,131535.003211303789,7785
recorded,7,30,rxbvml,channel-throughput,candidate,2923.275438776792,87573
recorded,7,31,rxtvml,channel-latency,accepted,136606.189967982937,7496
recorded,7,31,rxtvml,channel-throughput,accepted,2664.557225529789,96076
recorded,7,32,rxtvml,channel-latency,candidate,134967.707921444584,7587
recorded,7,32,rxtvml,channel-throughput,candidate,2628.336755646817,97400
recorded,8,33,rxtvml,channel-latency,candidate,138809.814287650806,7377
recorded,8,33,rxtvml,channel-throughput,candidate,2608.837436817219,98128
recorded,8,34,rxtvml,channel-latency,accepted,137615.911839806475,7441
recorded,8,34,rxtvml,channel-throughput,accepted,2611.019317463231,98046
recorded,8,35,rxbvml,channel-latency,candidate,139357.648339684267,7348
recorded,8,35,rxbvml,channel-throughput,candidate,3034.433710662004,84365
recorded,8,36,rxbvml,channel-latency,accepted,133996.336037686473,7642
recorded,8,36,rxbvml,channel-throughput,accepted,3018.013769687824,84824
recorded,9,37,rxbvml,channel-latency,accepted,136624.416277518350,7495
recorded,9,37,rxbvml,channel-throughput,accepted,2995.238039523102,85469
recorded,9,38,rxbvml,channel-latency,candidate,130048.260096520200,7874
recorded,9,38,rxbvml,channel-throughput,candidate,3005.647329552793,85173
recorded,9,39,rxtvml,channel-latency,accepted,129735.208412517415,7893
recorded,9,39,rxtvml,channel-throughput,accepted,2614.272292798497,97924
recorded,9,40,rxtvml,channel-latency,candidate,134843.297340005258,7594
recorded,9,40,rxtvml,channel-throughput,candidate,2623.811085601837,97568
recorded,10,41,rxtvml,channel-latency,candidate,132625.307602642133,7721
recorded,10,41,rxtvml,channel-throughput,candidate,2623.595966221202,97576
recorded,10,42,rxtvml,channel-latency,accepted,137856.758212170156,7428
recorded,10,42,rxtvml,channel-throughput,accepted,2600.674549961396,98436
recorded,10,43,rxbvml,channel-latency,candidate,135163.674762407609,7576
recorded,10,43,rxbvml,channel-throughput,candidate,2987.966432064615,85677
recorded,10,44,rxbvml,channel-latency,accepted,135647.105576897593,7549
recorded,10,44,rxbvml,channel-throughput,accepted,3026.577130426558,84584
recorded,11,45,rxbvml,channel-latency,accepted,135521.439915299095,7556
recorded,11,45,rxbvml,channel-throughput,accepted,2973.701328872781,86088
recorded,11,46,rxbvml,channel-latency,candidate,130912.810023012018,7822
recorded,11,46,rxbvml,channel-throughput,candidate,3019.686943392665,84777
recorded,11,47,rxtvml,channel-latency,accepted,136496.934150893096,7502
recorded,11,47,rxtvml,channel-throughput,accepted,2582.832236974858,99116
recorded,11,48,rxtvml,channel-latency,candidate,134754.572970127658,7599
recorded,11,48,rxtvml,channel-throughput,candidate,2614.913176710930,97900
recorded,12,49,rxtvml,channel-latency,candidate,137412.775093934528,7452
recorded,12,49,rxtvml,channel-throughput,candidate,2542.229813602916,100699
recorded,12,50,rxtvml,channel-latency,accepted,137136.734967188968,7467
recorded,12,50,rxtvml,channel-throughput,accepted,2568.141006992165,99683
recorded,12,51,rxbvml,channel-latency,candidate,138023.992451812926,7419
recorded,12,51,rxbvml,channel-throughput,candidate,2946.389521902263,86886
recorded,12,52,rxbvml,channel-latency,accepted,140736.668499175372,7276
recorded,12,52,rxbvml,channel-throughput,accepted,2981.216010061604,85871
