62|ISUB_REG_INT_REG|0.058085866123557005|1869722
63|MINLINKATTR1_REG_REG_INT|0.05644864760655191|4310026
64|IMULT_REG_REG_INT|0.055588532834123426|1873968
65|CALL4_REG_FUNC_REG_REG_REG_REG|0.05460316746713872|1042806
66|CONCAT_REG_REG_STRING|0.053451987768455986|1243206
67|BSETU8_REG_REG_REG|0.05339404222755121|2394048
68|STOD_REG|0.05281539963412256|1228400
69|SETOBJUNINIT_REG_STRING|0.049095361961514816|327920
70|REQ_REG_REG_STRING|0.048764586766614305|1288128
71|MKREF_REG_REG|0.04848919377847448|1026800
72|RNE_REG_REG_STRING|0.048327598794310825|1782402
73|DADD_REG_REG_REG|0.044543108125163614|1036000
74|DGT_REG_REG_REG|0.044543108125163614|1036000
75|STEMSET_REG_REG_REG|0.04390677800908984|1021200
76|BGE_ID_REG_REG|0.04325886074176221|2340004
77|NULLN_REG_REG_REG|0.04197865861173764|1740005
78|ILOADSETUNLINKN_REG_REG_INT_REG|0.041333877191178515|364198
79|IDIV_REG_REG_INT|0.04042977021624547|1730998
80|IGTE_REG_REG_INT|0.039941953175871306|1103857
81|NULLN_REG_REG|0.039697805024637996|1130400
82|SWAP_REG_REG|0.038499913082317164|695166
83|BGETU8_REG_BINARY_REG|0.037849506302957796|2890000
84|RET_INT|0.03675372759214488|1854828
85|BLE_ID_REG_INT|0.03623832247428076|1339410
86|IGTE_REG_REG_REG|0.03595380041644015|1034040
87|UNLINKBR_REG_ID|0.03428152714660945|232350
88|BEQ_ID_REG_INT|0.03261646203420482|1515304
89|BRTPANDT_ID_REG_INT|0.031937225462615924|194824
90|INSATTRS1_REG_REG_REG|0.03177714233838666|191120
91|CONCAT_REG_STRING_REG|0.026727584895719893|621624
92|DCOPY_REG_REG|0.026725864875098163|621600
93|ASSERTTYPE_REG_STRING|0.02452672053103|163820
94|SWAPN_REG_REG_REG_REG|0.023050537267749756|801922
95|SWAPSETTPSWAP_REG_REG_REG_INT_REG|0.023050310282004688|801920
96|SETLINKATTR1_REG_REG_INT_REG_INT|0.021031364209296292|185310
97|SETATTRS_REG_INT|0.019622820934856604|139104
98|SETOBJTYPE_REG_STRING|0.019417036315429168|136668
99|LOADSETTPSWAP_REG_INT_REG_INT_REG|0.018668369212920193|1421642
100|SETTPCALL_REG_FUNC_REG_REG_INT|0.01844396507202312|122840
101|SWAPCALL_REG_FUNC_REG_REG_REG|0.01843878029324633|1402404
102|SWAPSETTP_REG_REG_REG_INT|0.018156638856835217|109204
103|REQ_REG_REG_REG|0.01786188040898569|415438
104|DEQ_REG_REG_REG|0.017817243250065444|414400
105|DLT_REG_REG_REG|0.017817243250065444|414400
106|DMULT_REG_REG_REG|0.017180913133991678|399600
107|IEQ_REG_REG_REG|0.015608381006363083|1362306
108|SETTPSWAPCALL_REG_FUNC_REG_REG_INT_REG|0.013882609793398995|101920
109|SETTPSWAPSETTPSWAP_REG_INT_REG_REG_REG|0.012048977785024628|920000
110|LOAD_REG_FLOAT|0.011678828064702345|1501214
111|SWAPN_REG_REG_REG_REG_REG_REG|0.009167872500778797|700004
112|INE_REG_REG_REG|0.009167801996855407|700004
113|ITOS_REG|0.008912505269851576|207256
114|APPEND_REG_REG|0.008911256680091934|207242
115|CONCAT_REG_REG_REG|0.008908838242863046|207206
116|PARSEPOS2_REG_REG_REG_INT|0.008908621625032722|207200
117|PARSEWORDS3D_REG_REG_REG_REG|0.008908621625032722|207200
118|PARSEWORDS3_REG_REG_REG_REG|0.008908621625032722|207200
119|STEMRESET_REG_REG|0.008908621625032722|207200
120|ITOF_REG_REG|0.00776666974935715|1002002
121|BGT_ID_REG_REG|0.007649870213149472|343000
122|FDIVSUB_REG_REG_REG_FLOAT|0.003883291871635299|501000
123|ISHL_REG_REG_INT|0.0038755407900551886|500000
124|SETTPSWAP_REG_INT_REG|0.002619342996744484|200000
125|ILTE_REG_REG_INT|0.002488461852993811|190002
126|IAND_REG_REG_INT|0.0022696304649371716|19998
127|ILTE_REG_REG_REG|0.0017025729478839147|130000
128|BLEN_REG_REG|0.00150772555666764|113008
129|BLT_ID_REG_REG|0.0014406386482094663|110000
130|CALL1_REG_FUNC_REG|0.0013110258165411272|30424
131|BLT_ID_REG_INT|0.001178876360708121|90004
132|IXOR_REG_REG_INT|0.001133112839380574|9984
133|BCMPB_REG_REG_REG|0.0006548803548433405|50002
134|LOAD_REG_BINARY|0.000546171427958662|41000
135|IXOR_REG_REG_REG|0.0004883181395469538|63000
136|STOBIN_REG|0.0002619342996744484|20000
137|BCOPY_REG_REG|0.00015326997844698943|11000
138|LOADSETTP2_REG_INT_REG_INT|0.00013113916201032725|10004
139|RGT_REG_REG_STRING|0.0001309671498372242|10000
140|RLT_REG_REG_STRING|0.0001309671498372242|10000
141|STRUPPER_REG_REG|0.00012178461855696503|2832
142|CALL_REG_FUNC_REG|8.703106813293977e-05|2014
143|FNDNBLNK_REG_REG_REG|7.164307009742364e-05|1666
144|STRCHAR_REG_REG_REG|7.142862950308256e-05|1661
145|FCOPY_REG_REG|5.1947676277123503e-05|1208
146|FDIV_REG_REG_FLOAT|5.1775664104020445e-05|1204
147|FTOS_REG|5.1775664104020445e-05|1204
148|BPOFF|5.1603651930917386e-05|1200
149|CALL_REG_FUNC|5.1603651930917386e-05|1200
150|ITOF_REG|5.1603651930917386e-05|1200
151|MTIME_REG|5.1603651930917386e-05|1200
152|BRESIZE_REG_REG|4.465026287674998e-05|2002
153|NOT_REG_REG|3.715462939026052e-05|864
154|GETANDTP_REG_REG_INT|3.6466580697848286e-05|848
155|STOF_REG|2.5801825965458693e-05|600
156|BINTOS_REG|2.230282860976522e-05|1000
157|RET_STRING|1.7201217310305798e-05|400
158|INC1|1.3301440911840377e-05|80
159|ISHL_REG_REG_REG|7.751081580110378e-06|1000
160|SCONCAT_REG_REG_STRING|2.8516728895352096e-06|48
161|SAY_REG|2.0640449679382802e-06|32
162|SAY_STRING|1.9780388813867517e-06|30
163|STOI_REG|1.6340145351806357e-06|22
164|STRLOWER_REG_REG|1.3760973848244636e-06|32
165|APPENDCHAR_REG_REG|8.176324442772684e-07|19
166|POSCHAR_REG_REG_REG|6.880486924122318e-07|16
167|LOAD_REG_DECIMAL|5.160365193091738e-07|12
168|SETNUMFUZ_INT|4.300304327576449e-07|10
169|SETNUMSTD_INT|4.300304327576449e-07|10
170|BNE_ID_REG_REG|3.440243462061159e-07|8
171|SCONCAT_REG_STRING_REG|3.440243462061159e-07|8
172|BLE_ID_REG_REG|1.7201217310305795e-07|4
173|FDIV_REG_FLOAT_REG|1.7201217310305795e-07|4
174|SETNUMCAS_INT|1.7201217310305795e-07|4
175|FDIV_REG_REG_REG|8.600608655152898e-08|2
176|FEQ_REG_REG_FLOAT|8.600608655152898e-08|2
