SUMMARY	bg_BG.CP1251	531	0
SUMMARY	el_GR.UTF-8	531	0
SUMMARY	en_PH	531	0
SUMMARY	be_BY.CP1131	531	0
SUMMARY	ar_MA.UTF-8	531	0
SUMMARY	da_DK.ISO8859-15	531	0
SUMMARY	is_IS.ISO8859-15	531	0
SUMMARY	no_NO.ISO8859-1	531	0
SUMMARY	nl_NL.ISO8859-1	531	0
SUMMARY	nl_BE.ISO8859-1	531	0
SUMMARY	sv_SE.ISO8859-1	531	0
SUMMARY	lv_LV	531	0
SUMMARY	pt_BR.ISO8859-1	531	0
SUMMARY	es_AR	531	0
SUMMARY	zh_CN.eucCN	531	0
SUMMARY	it_IT.UTF-8	531	0
SUMMARY	en_CA.UTF-8	531	0
SUMMARY	uk_UA.UTF-8	531	0
SUMMARY	nn_NO.ISO8859-15	531	0
SUMMARY	de_CH.ISO8859-15	531	0
SUMMARY	ca_FR	531	0
SUMMARY	de_DE.ISO8859-1	531	0
SUMMARY	ca_ES	531	0
SUMMARY	sr_YU	531	0
SUMMARY	hy_AM.ARMSCII-8	531	0
SUMMARY	ru_RU	531	0
SUMMARY	zh_HK.UTF-8	531	0
SUMMARY	eu_ES.ISO8859-1	531	0
SUMMARY	is_IS	531	0
SUMMARY	bg_BG.UTF-8	531	0
SUMMARY	ja_JP.UTF-8	531	0
SUMMARY	ar_EG	531	0
SUMMARY	it_CH.ISO8859-15	531	0
SUMMARY	fr_FR.UTF-8	531	0
SUMMARY	mn_MN.UTF-8	531	0
SUMMARY	mn_MN	531	0
SUMMARY	ko_KR.UTF-8	531	0
SUMMARY	et_EE.ISO8859-15	531	0
SUMMARY	ar_QA.UTF-8	531	0
SUMMARY	es_AR.UTF-8	531	0
SUMMARY	nn_NO	531	0
SUMMARY	en_ZA.ISO8859-15	531	0
SUMMARY	kk_KZ.UTF-8	531	0
SUMMARY	ca_ES.ISO8859-15	531	0
SUMMARY	en_IE.UTF-8	531	0
SUMMARY	ca_AD.ISO8859-15	531	0
SUMMARY	es_ES	531	0
SUMMARY	de_CH.ISO8859-1	531	0
SUMMARY	nb_NO.ISO8859-1	531	0
SUMMARY	en_ZA.US-ASCII	531	0
SUMMARY	en_CA.ISO8859-1	531	0
SUMMARY	es_ES.ISO8859-15	531	0
SUMMARY	en_AU.ISO8859-1	531	0
SUMMARY	el_GR	531	0
SUMMARY	da_DK	531	0
SUMMARY	no_NO	531	0
SUMMARY	ar_EG.UTF-8	531	0
SUMMARY	ca_IT.UTF-8	531	0
SUMMARY	it_IT.ISO8859-1	531	0
SUMMARY	en_IE	531	0
SUMMARY	zh_HK.Big5HKSCS	531	0
SUMMARY	hi_IN.ISCII-DEV	531	0
SUMMARY	ja_JP.eucJP	531	0
SUMMARY	it_IT.ISO8859-15	531	0
SUMMARY	pl_PL	531	0
SUMMARY	ko_KR.CP949	531	0
SUMMARY	en_PH.UTF-8	531	0
SUMMARY	fr_CA.UTF-8	531	0
SUMMARY	fi_FI.ISO8859-15	531	0
SUMMARY	en_GB.ISO8859-15	531	0
SUMMARY	fr_FR	531	0
SUMMARY	hy_AM.UTF-8	531	0
SUMMARY	no_NO.UTF-8	531	0
SUMMARY	nn_NO.UTF-8	531	0
SUMMARY	ca_IT.ISO8859-1	531	0
SUMMARY	es_ES.UTF-8	531	0
SUMMARY	en_SG.UTF-8	531	0
SUMMARY	de_AT	531	0
SUMMARY	sv_FI	531	0
SUMMARY	tr_TR.UTF-8	531	0
SUMMARY	fa_AF	531	0
SUMMARY	de_DE	531	0
SUMMARY	ar_SA.UTF-8	531	0
SUMMARY	lt_LT	531	0
SUMMARY	es_CR.UTF-8	531	0
SUMMARY	fa_AF.UTF-8	531	0
SUMMARY	tr_TR	531	0
SUMMARY	sr_RS.UTF-8@latin	531	0
SUMMARY	C	531	0
SUMMARY	POSIX	531	0
