
/tmp/crexx-perf2-linux-x64.d5f0827ca/clang-release/bin/rxvm:     file format elf64-x86-64


Disassembly of section .init:

Disassembly of section .plt:

Disassembly of section .plt.got:

Disassembly of section .text:

00000000000ba830 <copy_value>:
   ba830:	55                   	push   rbp
   baeee:	0f 11 40 48          	movups XMMWORD PTR [rax+0x48],xmm0
   baef2:	0f 11 40 58          	movups XMMWORD PTR [rax+0x58],xmm0
   baef6:	0f 11 40 68          	movups XMMWORD PTR [rax+0x68],xmm0
   baefa:	0f 11 40 78          	movups XMMWORD PTR [rax+0x78],xmm0
   baefe:	c7 80 88 00 00 00 00 	mov    DWORD PTR [rax+0x88],0x0
   baf05:	00 00 00 
   baf08:	0f 11 80 90 00 00 00 	movups XMMWORD PTR [rax+0x90],xmm0
   baf0f:	0f 11 80 a0 00 00 00 	movups XMMWORD PTR [rax+0xa0],xmm0
   baf16:	0f 11 80 b0 00 00 00 	movups XMMWORD PTR [rax+0xb0],xmm0
   baf1d:	0f 11 80 c0 00 00 00 	movups XMMWORD PTR [rax+0xc0],xmm0
   baf24:	48 c7 80 d0 00 00 00 	mov    QWORD PTR [rax+0xd0],0x0
   baf2b:	00 00 00 00 
   baf2f:	4a 89 04 ea          	mov    QWORD PTR [rdx+r13*8],rax
   baf33:	4a 89 04 e9          	mov    QWORD PTR [rcx+r13*8],rax
   baf37:	49 8d 75 01          	lea    rsi,[r13+0x1]
   baf3b:	48 05 f8 00 00 00    	add    rax,0xf8
   baf41:	eb 03                	jmp    baf46 <copy_value+0x716>
   baf43:	4c 89 ee             	mov    rsi,r13
   baf46:	4c 39 ef             	cmp    rdi,r13
   baf49:	0f 84 43 01 00 00    	je     bb092 <copy_value+0x862>
   baf4f:	0f 57 c0             	xorps  xmm0,xmm0
   baf52:	66 66 66 66 66 2e 0f 	data16 data16 data16 data16 cs nop WORD PTR [rax+rax*1+0x0]
   baf59:	1f 84 00 00 00 00 00 
   baf60:	48 8d b8 d8 00 00 00 	lea    rdi,[rax+0xd8]
   baf67:	48 89 78 30          	mov    QWORD PTR [rax+0x30],rdi
   baf6b:	48 c7 40 40 20 00 00 	mov    QWORD PTR [rax+0x40],0x20
   baf72:	00 
   baf73:	c7 00 00 00 00 00    	mov    DWORD PTR [rax],0x0
   baf79:	48 c7 40 38 00 00 00 	mov    QWORD PTR [rax+0x38],0x0
   baf80:	00 
   baf81:	0f 11 40 08          	movups XMMWORD PTR [rax+0x8],xmm0
   baf85:	0f 11 40 18          	movups XMMWORD PTR [rax+0x18],xmm0
   baf89:	48 c7 40 28 00 00 00 	mov    QWORD PTR [rax+0x28],0x0
   baf90:	00 
   baf91:	0f 11 40 48          	movups XMMWORD PTR [rax+0x48],xmm0
   baf95:	0f 11 40 58          	movups XMMWORD PTR [rax+0x58],xmm0
   baf99:	0f 11 40 68          	movups XMMWORD PTR [rax+0x68],xmm0
   baf9d:	0f 11 40 78          	movups XMMWORD PTR [rax+0x78],xmm0
   bafa1:	c7 80 88 00 00 00 00 	mov    DWORD PTR [rax+0x88],0x0
   bafa8:	00 00 00 
   bafab:	0f 11 80 90 00 00 00 	movups XMMWORD PTR [rax+0x90],xmm0
   bafb2:	0f 11 80 a0 00 00 00 	movups XMMWORD PTR [rax+0xa0],xmm0
   bafb9:	0f 11 80 b0 00 00 00 	movups XMMWORD PTR [rax+0xb0],xmm0
   bafc0:	0f 11 80 c0 00 00 00 	movups XMMWORD PTR [rax+0xc0],xmm0
   bafc7:	48 c7 80 d0 00 00 00 	mov    QWORD PTR [rax+0xd0],0x0
   bafce:	00 00 00 00 
   bafd2:	48 89 04 f2          	mov    QWORD PTR [rdx+rsi*8],rax
   bafd6:	48 89 04 f1          	mov    QWORD PTR [rcx+rsi*8],rax
   bafda:	48 8d b8 f8 00 00 00 	lea    rdi,[rax+0xf8]
   bafe1:	4c 8d 80 d0 01 00 00 	lea    r8,[rax+0x1d0]
   bafe8:	4c 89 80 28 01 00 00 	mov    QWORD PTR [rax+0x128],r8
   bafef:	48 c7 80 38 01 00 00 	mov    QWORD PTR [rax+0x138],0x20
   baff6:	20 00 00 00 
   baffa:	c7 80 f8 00 00 00 00 	mov    DWORD PTR [rax+0xf8],0x0
   bb001:	00 00 00 
   bb004:	48 c7 80 30 01 00 00 	mov    QWORD PTR [rax+0x130],0x0
   bb00b:	00 00 00 00 
   bb00f:	0f 11 80 00 01 00 00 	movups XMMWORD PTR [rax+0x100],xmm0
   bb016:	0f 11 80 10 01 00 00 	movups XMMWORD PTR [rax+0x110],xmm0
   bb01d:	48 c7 80 20 01 00 00 	mov    QWORD PTR [rax+0x120],0x0
   bb024:	00 00 00 00 
   bb028:	0f 11 80 40 01 00 00 	movups XMMWORD PTR [rax+0x140],xmm0
   bb02f:	0f 11 80 50 01 00 00 	movups XMMWORD PTR [rax+0x150],xmm0
   bb036:	0f 11 80 60 01 00 00 	movups XMMWORD PTR [rax+0x160],xmm0
   bb03d:	0f 11 80 70 01 00 00 	movups XMMWORD PTR [rax+0x170],xmm0
   bb044:	c7 80 80 01 00 00 00 	mov    DWORD PTR [rax+0x180],0x0
   bb04b:	00 00 00 
   bb04e:	0f 11 80 88 01 00 00 	movups XMMWORD PTR [rax+0x188],xmm0
   bb055:	0f 11 80 98 01 00 00 	movups XMMWORD PTR [rax+0x198],xmm0
   bb05c:	0f 11 80 a8 01 00 00 	movups XMMWORD PTR [rax+0x1a8],xmm0
   bb063:	0f 11 80 b8 01 00 00 	movups XMMWORD PTR [rax+0x1b8],xmm0
   bb06a:	48 c7 80 c8 01 00 00 	mov    QWORD PTR [rax+0x1c8],0x0
   bb071:	00 00 00 00 
   bb075:	48 89 7c f2 08       	mov    QWORD PTR [rdx+rsi*8+0x8],rdi
   bb07a:	48 89 7c f1 08       	mov    QWORD PTR [rcx+rsi*8+0x8],rdi
   bb07f:	48 83 c6 02          	add    rsi,0x2
   bb083:	48 05 f0 01 00 00    	add    rax,0x1f0
   bb089:	49 39 f4             	cmp    r12,rsi
   bb08c:	0f 85 ce fe ff ff    	jne    baf60 <copy_value+0x730>
   bb092:	4d 89 be c8 00 00 00 	mov    QWORD PTR [r14+0xc8],r15
   bb099:	4d 89 a6 c0 00 00 00 	mov    QWORD PTR [r14+0xc0],r12
   bb0a0:	45 31 ff             	xor    r15d,r15d
   bb0a3:	66 66 66 66 2e 0f 1f 	data16 data16 data16 cs nop WORD PTR [rax+rax*1+0x0]
   bb0aa:	84 00 00 00 00 00 
   bb0b0:	49 8b 86 a8 00 00 00 	mov    rax,QWORD PTR [r14+0xa8]
   bb0b7:	4a 8b 3c f8          	mov    rdi,QWORD PTR [rax+r15*8]
   bb0bb:	48 8b 83 a8 00 00 00 	mov    rax,QWORD PTR [rbx+0xa8]
   bb0c2:	4a 8b 34 f8          	mov    rsi,QWORD PTR [rax+r15*8]
   bb0c6:	e8 65 f7 ff ff       	call   ba830 <copy_value>
   bb0cb:	49 ff c7             	inc    r15
   bb0ce:	4d 3b be c8 00 00 00 	cmp    r15,QWORD PTR [r14+0xc8]
   bb0d5:	72 d9                	jb     bb0b0 <copy_value+0x880>
   bb0d7:	48 83 c4 08          	add    rsp,0x8
   bb0db:	5b                   	pop    rbx
   bb0dc:	41 5c                	pop    r12
   bb0de:	41 5d                	pop    r13
   bb0e0:	41 5e                	pop    r14
   bb0e2:	41 5f                	pop    r15
   bb0e4:	5d                   	pop    rbp
   bb0e5:	c3                   	ret

Disassembly of section .fini:
