entry,pair,workload,variant,mode,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness
json-stripped-aprime,JSON-stripped-A-prime,JSON,candidate,opt-stripped-candidate-a-prime-first,process,recorded,21,335587000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,warmup,1,293664000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,warmup,2,296266000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,warmup,3,289329000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,warmup,4,362644000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,warmup,5,366656000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,1,319762000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,2,322765000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,3,430390000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,4,345186000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,5,334724000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,6,418454000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,7,343494000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,8,342376000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,9,398412000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,10,342478000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,11,341252000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,12,417489000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,13,340644000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,14,338066000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,15,400569000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,16,339828000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,17,334756000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,18,398082000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,19,345323000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,20,351728000,0,pass
json-stripped-baseline,JSON-stripped-A-prime,JSON,baseline,opt-stripped-baseline-second,process,recorded,21,398413000,0,pass
