phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,8,102,rxtvml,spin-w1,accepted,1506.609070257,169918.000
recorded,8,103,rxbvml,identity,channel,125244.618395303332,8176
recorded,8,103,rxbvml,spin-w4,channel,3057.190966956065,83737
recorded,8,104,rxbvml,identity,candidate,547008.547008547,1872.000
recorded,8,105,rxbvml,spin-w4,candidate,6071.242233079,42166.000
recorded,8,106,rxbvml,spin-w4,accepted,6331.775123049,40431.000
recorded,8,107,rxbvml,spin-w1,candidate,1607.121557401,159291.000
recorded,8,108,rxbvml,spin-w1,accepted,1675.842339895,152759.000
recorded,9,109,rxbvml,spin-w1,accepted,1736.959235738,147384.000
recorded,9,110,rxbvml,spin-w1,candidate,1762.502753911,145248.000
recorded,9,111,rxbvml,spin-w4,accepted,5922.361541665,43226.000
recorded,9,112,rxbvml,spin-w4,candidate,6179.693912036,41426.000
recorded,9,113,rxbvml,identity,candidate,506930.693069307,2020.000
recorded,9,114,rxbvml,identity,channel,136660.883491258515,7493
recorded,9,114,rxbvml,spin-w4,channel,3129.584352078240,81800
recorded,9,115,rxtvml,spin-w1,accepted,1397.013882825,183248.000
recorded,9,116,rxtvml,spin-w1,candidate,1311.045558833,195264.000
recorded,9,117,rxtvml,spin-w4,accepted,5371.944182142,47655.000
recorded,9,118,rxtvml,spin-w4,candidate,4914.853994279,52087.000
recorded,9,119,rxtvml,identity,candidate,542372.881355932,1888.000
recorded,9,120,rxtvml,identity,channel,150411.280846063455,6808
recorded,9,120,rxtvml,spin-w4,channel,2729.094708114792,93804
recorded,10,121,rxtvml,identity,channel,140524.221215863858,7287
recorded,10,121,rxtvml,spin-w4,channel,2714.279655625769,94316
recorded,10,122,rxtvml,identity,candidate,557734.204793028,1836.000
recorded,10,123,rxtvml,spin-w4,candidate,4911.365206047,52124.000
recorded,10,124,rxtvml,spin-w4,accepted,5508.100781031,46477.000
recorded,10,125,rxtvml,spin-w1,candidate,1286.225330600,199032.000
recorded,10,126,rxtvml,spin-w1,accepted,1523.818594158,167999.000
recorded,10,127,rxbvml,identity,channel,134701.394369902671,7602
recorded,10,127,rxbvml,spin-w4,channel,3099.761463668616,82587
recorded,10,128,rxbvml,identity,candidate,481882.352941176,2125.000
recorded,10,129,rxbvml,spin-w4,candidate,6034.889203206,42420.000
recorded,10,130,rxbvml,spin-w4,accepted,6361.829025845,40240.000
recorded,10,131,rxbvml,spin-w1,candidate,1613.065833249,158704.000
recorded,10,132,rxbvml,spin-w1,accepted,1699.224065261,150657.000
recorded,11,133,rxbvml,spin-w1,accepted,1741.271536332,147019.000
recorded,11,134,rxbvml,spin-w1,candidate,1790.472726764,142979.000
recorded,11,135,rxbvml,spin-w4,accepted,5858.927999268,43694.000
recorded,11,136,rxbvml,spin-w4,candidate,6180.738308506,41419.000
recorded,11,137,rxbvml,identity,candidate,487386.958591147,2101.000
recorded,11,138,rxbvml,identity,channel,132402.379105249536,7734
recorded,11,138,rxbvml,spin-w4,channel,3022.110991748220,84709
recorded,11,139,rxtvml,spin-w1,accepted,1359.496561430,188305.000
recorded,11,140,rxtvml,spin-w1,candidate,1283.870870675,199397.000
recorded,11,141,rxtvml,spin-w4,accepted,5074.431604194,50449.000
recorded,11,142,rxtvml,spin-w4,candidate,4909.669747996,52142.000
recorded,11,143,rxtvml,identity,candidate,551427.032848681,1857.000
recorded,11,144,rxtvml,identity,channel,132866.225509277283,7707
recorded,11,144,rxtvml,spin-w4,channel,2731.744795279204,93713
recorded,12,145,rxtvml,identity,channel,134136.756615142775,7634
recorded,12,145,rxtvml,spin-w4,channel,2696.496660978744,94938
recorded,12,146,rxtvml,identity,candidate,552915.766738661,1852.000
recorded,12,147,rxtvml,spin-w4,candidate,4900.178014279,52243.000
recorded,12,148,rxtvml,spin-w4,accepted,5061.088924914,50582.000
recorded,12,149,rxtvml,spin-w1,candidate,1270.566047100,201485.000
recorded,12,150,rxtvml,spin-w1,accepted,1470.799459941,174055.000
recorded,12,151,rxbvml,identity,channel,132762.867885388318,7713
recorded,12,151,rxbvml,spin-w4,channel,3118.376495237167,82094
recorded,12,152,rxbvml,identity,candidate,512000.000000000,2000.000
recorded,12,153,rxbvml,spin-w4,candidate,6004.456432509,42635.000
recorded,12,154,rxbvml,spin-w4,accepted,6140.855881789,41688.000
recorded,12,155,rxbvml,spin-w1,candidate,1594.548636848,160547.000
recorded,12,156,rxbvml,spin-w1,accepted,1658.460741125,154360.000
