crexx-nr09-entry-metadata|1
# entry|revision|role|workload|variant|mode|source_trace|evidence_link|image_sha256|module_sha256s
storage-noopt|nr05-6a064499f327-rxseq-schema4|historical|storage|baseline|noopt|source=tests/benchmarks/awfy_storage.crexx;TRACE=Off|performance/evidence/2026-07-16-nr-05-call-census/entries/storage-noopt/rxseq|d3a4a3e5d068599cfb96f2a90c8ead958c8ea8b5fc4e82f251485ea7622a42be|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
storage-opt|nr05-6a064499f327-rxseq-schema4|historical|storage|candidate|opt|source=tests/benchmarks/awfy_storage.crexx;TRACE=Off|performance/evidence/2026-07-16-nr-05-call-census/entries/storage-opt/rxseq|c9f75429a3edb01c5db3e779e28d656ebadb7ce464b85b54d1489ab7c7065071|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
list-noopt|nr05-6a064499f327-rxseq-schema4|historical|list|baseline|noopt|source=tests/benchmarks/awfy_list.crexx;TRACE=Off|performance/evidence/2026-07-16-nr-05-call-census/entries/list-noopt/rxseq|50141f47f2775bb5c51046d6c38061f3db2254c18cff1b048b59f1b18eff116f|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
list-opt|nr05-6a064499f327-rxseq-schema4|historical|list|candidate|opt|source=tests/benchmarks/awfy_list.crexx;TRACE=Off|performance/evidence/2026-07-16-nr-05-call-census/entries/list-opt/rxseq|093dfb1e24e589c7f261f975f874bff7f777e64456d2bab49e5ea9fa06580ebc|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
richards-noopt|nr05-6a064499f327-rxseq-schema4|historical|richards|baseline|noopt|source=tests/benchmarks/awfy_richards.crexx;TRACE=Off|performance/evidence/2026-07-16-nr-05-call-census/entries/richards-noopt/rxseq|d41233268f8f3eaca22deb8a0a096f1a4ea123fa1e872f63a5192ed173c9ed38|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
richards-opt|nr05-6a064499f327-rxseq-schema4|historical|richards|candidate|opt|source=tests/benchmarks/awfy_richards.crexx;TRACE=Off|performance/evidence/2026-07-16-nr-05-call-census/entries/richards-opt/rxseq|39a470aff8ef255139af82667ec08887d8208052aafc586a15303322996bcab9|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
json-noopt|nr05-6a064499f327-rxseq-schema4|historical|json|baseline|noopt|source=tests/benchmarks/json_parser.crexx;TRACE=Off|performance/evidence/2026-07-16-nr-05-call-census/entries/json-noopt/rxseq|86037310317068274cfaa1d8d87519c4a804ce0e3627d5afa976c3dd0775d1ab|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
json-opt|nr05-6a064499f327-rxseq-schema4|historical|json|candidate|opt|source=tests/benchmarks/json_parser.crexx;TRACE=Off|performance/evidence/2026-07-16-nr-05-call-census/entries/json-opt/rxseq|e4762a7aec652947ecf62ad061f1d06f3872959e06258ca1eee8024871fd1f37|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
base64-noopt|nr05-6a064499f327-rxseq-schema4|historical|base64|baseline|noopt|source=tests/benchmarks/base64_roundtrip.crexx;TRACE=Off|performance/evidence/2026-07-16-nr-05-call-census/entries/base64-noopt/rxseq|4682af16db87f9864fee52fd5e133810242b711caf071cfdf9ad8dd8ca527d8a|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
base64-opt|nr05-6a064499f327-rxseq-schema4|historical|base64|candidate|opt|source=tests/benchmarks/base64_roundtrip.crexx;TRACE=Off|performance/evidence/2026-07-16-nr-05-call-census/entries/base64-opt/rxseq|9d75b1d7561a9e53637234fec4a2c011899055b2865c2e42063bd9e336d7bbb6|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
rexxcps-noopt|nr05-6a064499f327-rxseq-schema4|historical|rexxcps|baseline|noopt|source=tests/benchmarks/rexxcps_levelb.crexx;TRACE=Off;bounded_overrides=1,1|performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-noopt/rxseq|88821683b69de5c1ceccf84b6ca3a5d79a5b917d35e28ec3cbe4c27afdfdae98|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
rexxcps-opt|nr05-6a064499f327-rxseq-schema4|historical|rexxcps|candidate|opt|source=tests/benchmarks/rexxcps_levelb.crexx;TRACE=Off;bounded_overrides=1,1|performance/evidence/2026-07-16-nr-05-call-census/entries/rexxcps-opt/rxseq|f23c15e0066559d8b2f6d69773676e747cca4f5c5dd53093b882db0a0e66a1ba|ef017bc04eab57e8bb515df75f4e8cee2b52d7827c665278c095d3af96beaf6b
rexxcps-2.2d-baseline-noopt|rexxcps-2.2d-baseline-e748621d1|current|rexxcps|baseline|noopt|source=tests/benchmarks/rexxcps_levelb.crexx;TRACE=Off;contract=noncanonical-smoke;smoke_count=1|performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-baseline-noopt|afbe9e7878923824a2e1b079ed89c6bfbe37af5bd6a920254bcdb52b18cc99b7|9d773b6678a93298860c665d0cf257fc2bc47b1afb2f6286642669e127e22192
rexxcps-2.2d-baseline-opt|rexxcps-2.2d-baseline-e748621d1|current|rexxcps|baseline|opt|source=tests/benchmarks/rexxcps_levelb.crexx;TRACE=Off;contract=noncanonical-smoke;smoke_count=1|performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-baseline-opt|c885dcf9d6a3818119757b9cafed892ec9dd5a9a96bd6d2dd9fcc23fc68495a9|9d773b6678a93298860c665d0cf257fc2bc47b1afb2f6286642669e127e22192
rexxcps-2.2d-candidate-noopt|rexxcps-2.2d-nr08-63743eb90e97|candidate|rexxcps|nr08-poc|noopt|source=tests/benchmarks/rexxcps_levelb.crexx;TRACE=Off;contract=noncanonical-smoke;smoke_count=1|performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-noopt|ede5ba9f2b4e094c551bc2cebbc885456aa343e16684536618aa22a73116779f|6d1ae40af463fd53633f44603a57cc2291aaa3149bb4ef0d04a67511ea04cf13
rexxcps-2.2d-candidate-opt|rexxcps-2.2d-nr08-63743eb90e97|candidate|rexxcps|nr08-poc|opt|source=tests/benchmarks/rexxcps_levelb.crexx;TRACE=Off;contract=noncanonical-smoke;smoke_count=1|performance/evidence/2026-07-17-nr-09-sequence-ledger-poc/current/entries/rexxcps-2.2d-candidate-opt|466de7f06414148e4a3f63337e716ce332e1c082363297974240f4b3cc9cabbe|6d1ae40af463fd53633f44603a57cc2291aaa3149bb4ef0d04a67511ea04cf13
