rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
92,1,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | MINATTRS_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c2) | STOI_REG(r3)","c1=label@50;r1=R4;r2=R0;c2=int:1;r3=R5","benchmark_awfy_storage_noopt",33
93,1,1,1,4,over_3_symbols,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R10;r2=R2;c1=string@8272;c2=int:0","benchmark_awfy_storage_noopt",153
94,1,1,1,5,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r1,r1,r3)","r1=R10;c1=string@7680;r2=R1;c2=string@7840;r3=R2","benchmark_awfy_storage_noopt",143
95,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ITOS_REG(r3) | CONCAT_REG_STRING_REG(r4,c1,r3)","r1=R6;r2=R5;r3=R1;r4=R10;c1=string@7680","benchmark_awfy_storage_noopt",137
96,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R5;r2=R1;r3=R10;c1=string@7680;c2=string@7840","benchmark_awfy_storage_noopt",139
97,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINATTRS_REG_INT(r2,c2)","r1=R4;r2=R0;c1=int:0;c2=int:1;c3=label@50","benchmark_awfy_storage_noopt",25
98,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | ILT_REG_REG_INT(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R1;r2=R5;c1=int:1;c2=label@72","benchmark_awfy_storage_noopt",45
99,1,1,1,5,over_3_symbols,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINATTRS_REG_INT(r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c1)","r1=R4;c1=int:1;c2=label@50;r2=R0;r3=R5","benchmark_awfy_storage_noopt",29
100,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SAY_REG(r2) | SAY_STRING(c1)","r1=R2;r2=R10;c1=string@8272","benchmark_awfy_storage_noopt",151
101,1,1,1,5,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R1;r2=R10;c1=string@7680;c2=string@7840;r3=R2","benchmark_awfy_storage_noopt",141
102,1,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R5;r2=R0;c1=int:1;r3=R1","benchmark_awfy_storage_noopt",39
103,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c3,r2)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0;c3=label@50","benchmark_awfy_storage_noopt",22
104,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | LOAD_REG_INT(r4,c3)","r1=R5;c1=int:1;r2=R4;r3=R1;c2=label@137;r4=R3;c3=int:0","benchmark_awfy_storage_noopt",75
105,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)","r1=R2;c1=int:0;r2=R5;c2=int:1;r3=R4;r4=R1;c3=label@137","benchmark_awfy_storage_noopt",72
106,1,1,1,4,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | STOI_REG(r2) | ICOPY_REG_REG(r3,r2)","r1=R0;c1=int:1;r2=R5;r3=R1","benchmark_awfy_storage_noopt",36
107,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1)","r1=R10;c1=string@7840;r2=R2","benchmark_awfy_storage_noopt",147
108,1,1,1,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | COPY_REG_REG(r2,r1)","c1=int:1;c2=label@19;r1=R12;c3=int:512;r2=R0","benchmark_awfy_storage_noopt",6
109,1,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | COPY_REG_REG(r2,r1) | BR_ID(c4)","c1=int:1;c2=label@19;r1=R12;c3=int:512;r2=R0;c4=label@22","benchmark_awfy_storage_noopt",8
110,1,1,1,3,candidate,"STOI_REG(r1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r1) | ILT_REG_REG_INT(r1,r2,c1)","r1=R5;r2=R1;c1=int:1","benchmark_awfy_storage_noopt",43
