entry,pair,workload,variant,mode,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,2,174081000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,3,174605000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,4,184423000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,5,208155000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,6,200502000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,7,187295000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,warmup,1,679207000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,warmup,2,773996000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,1,715690000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,2,776833000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,3,727838000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,4,774303000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,5,735136000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,6,786087000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,7,738188000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,warmup,1,699269000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,warmup,2,784149000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,1,744170000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,2,780940000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,3,746221000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,4,803486000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,5,781107000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,6,799488000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,7,751292000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,warmup,1,372991000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,warmup,2,365997000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,1,368406000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,2,427337000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,3,378222000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,4,377245000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,5,447888000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,6,391272000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,7,414363000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,warmup,1,446006000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,warmup,2,394684000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,1,409451000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,2,422214000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,3,380319000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,4,390835000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,5,426602000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,6,390792000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,7,402915000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,warmup,1,2107588000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,warmup,2,1992204000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,1,1999269000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,2,1976514000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,3,1989111000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,4,2023736000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,5,1968275000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,6,1975207000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,7,1987972000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,warmup,1,1987868000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,warmup,2,2000548000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,1,1989417000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,2,1999651000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,3,2005870000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,4,1992395000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,5,1971242000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,6,2038815000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,7,2002919000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,warmup,1,250947000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,warmup,2,249432000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,1,247865000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,2,248901000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,3,311125000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,4,285955000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,5,275320000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,6,284321000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,7,327330000,0,pass
list-opt-stripped,list-opt-metadata,List,candidate,opt-stripped,process,warmup,1,244760000,0,pass
list-opt-stripped,list-opt-metadata,List,candidate,opt-stripped,process,warmup,2,246551000,0,pass
list-opt-stripped,list-opt-metadata,List,candidate,opt-stripped,process,recorded,1,250910000,0,pass
list-opt-stripped,list-opt-metadata,List,candidate,opt-stripped,process,recorded,2,253779000,0,pass
list-opt-stripped,list-opt-metadata,List,candidate,opt-stripped,process,recorded,3,307742000,0,pass
list-opt-stripped,list-opt-metadata,List,candidate,opt-stripped,process,recorded,4,285388000,0,pass
list-opt-stripped,list-opt-metadata,List,candidate,opt-stripped,process,recorded,5,264069000,0,pass
list-opt-stripped,list-opt-metadata,List,candidate,opt-stripped,process,recorded,6,269445000,0,pass
list-opt-stripped,list-opt-metadata,List,candidate,opt-stripped,process,recorded,7,330066000,0,pass
richards-opt-retained,richards-opt-metadata,Richards,baseline,opt-retained,process,warmup,1,602187000,0,pass
richards-opt-retained,richards-opt-metadata,Richards,baseline,opt-retained,process,warmup,2,675877000,0,pass
richards-opt-retained,richards-opt-metadata,Richards,baseline,opt-retained,process,recorded,1,710984000,0,pass
richards-opt-retained,richards-opt-metadata,Richards,baseline,opt-retained,process,recorded,2,712993000,0,pass
richards-opt-retained,richards-opt-metadata,Richards,baseline,opt-retained,process,recorded,3,699631000,0,pass
richards-opt-retained,richards-opt-metadata,Richards,baseline,opt-retained,process,recorded,4,723609000,0,pass
richards-opt-retained,richards-opt-metadata,Richards,baseline,opt-retained,process,recorded,5,691175000,0,pass
richards-opt-retained,richards-opt-metadata,Richards,baseline,opt-retained,process,recorded,6,713302000,0,pass
richards-opt-retained,richards-opt-metadata,Richards,baseline,opt-retained,process,recorded,7,674134000,0,pass
richards-opt-stripped,richards-opt-metadata,Richards,candidate,opt-stripped,process,warmup,1,654124000,0,pass
richards-opt-stripped,richards-opt-metadata,Richards,candidate,opt-stripped,process,warmup,2,700576000,0,pass
richards-opt-stripped,richards-opt-metadata,Richards,candidate,opt-stripped,process,recorded,1,695485000,0,pass
richards-opt-stripped,richards-opt-metadata,Richards,candidate,opt-stripped,process,recorded,2,717567000,0,pass
richards-opt-stripped,richards-opt-metadata,Richards,candidate,opt-stripped,process,recorded,3,689622000,0,pass
richards-opt-stripped,richards-opt-metadata,Richards,candidate,opt-stripped,process,recorded,4,717344000,0,pass
richards-opt-stripped,richards-opt-metadata,Richards,candidate,opt-stripped,process,recorded,5,688278000,0,pass
richards-opt-stripped,richards-opt-metadata,Richards,candidate,opt-stripped,process,recorded,6,715599000,0,pass
richards-opt-stripped,richards-opt-metadata,Richards,candidate,opt-stripped,process,recorded,7,689690000,0,pass
json-opt-retained,json-opt-metadata,JSON,baseline,opt-retained,process,warmup,1,356187000,0,pass
json-opt-retained,json-opt-metadata,JSON,baseline,opt-retained,process,warmup,2,338140000,0,pass
json-opt-retained,json-opt-metadata,JSON,baseline,opt-retained,process,recorded,1,337766000,0,pass
json-opt-retained,json-opt-metadata,JSON,baseline,opt-retained,process,recorded,2,397590000,0,pass
json-opt-retained,json-opt-metadata,JSON,baseline,opt-retained,process,recorded,3,358178000,0,pass
json-opt-retained,json-opt-metadata,JSON,baseline,opt-retained,process,recorded,4,376059000,0,pass
json-opt-retained,json-opt-metadata,JSON,baseline,opt-retained,process,recorded,5,405185000,0,pass
json-opt-retained,json-opt-metadata,JSON,baseline,opt-retained,process,recorded,6,358699000,0,pass
json-opt-retained,json-opt-metadata,JSON,baseline,opt-retained,process,recorded,7,349458000,0,pass
json-opt-stripped,json-opt-metadata,JSON,candidate,opt-stripped,process,warmup,1,321340000,0,pass
json-opt-stripped,json-opt-metadata,JSON,candidate,opt-stripped,process,warmup,2,317398000,0,pass
json-opt-stripped,json-opt-metadata,JSON,candidate,opt-stripped,process,recorded,1,318957000,0,pass
json-opt-stripped,json-opt-metadata,JSON,candidate,opt-stripped,process,recorded,2,392992000,0,pass
json-opt-stripped,json-opt-metadata,JSON,candidate,opt-stripped,process,recorded,3,371426000,0,pass
json-opt-stripped,json-opt-metadata,JSON,candidate,opt-stripped,process,recorded,4,347852000,0,pass
json-opt-stripped,json-opt-metadata,JSON,candidate,opt-stripped,process,recorded,5,352245000,0,pass
json-opt-stripped,json-opt-metadata,JSON,candidate,opt-stripped,process,recorded,6,408795000,0,pass
json-opt-stripped,json-opt-metadata,JSON,candidate,opt-stripped,process,recorded,7,359757000,0,pass
base64-opt-retained,base64-opt-metadata,Base64,baseline,opt-retained,process,warmup,1,347154000,0,pass
base64-opt-retained,base64-opt-metadata,Base64,baseline,opt-retained,process,warmup,2,376127000,0,pass
base64-opt-retained,base64-opt-metadata,Base64,baseline,opt-retained,process,recorded,1,354038000,0,pass
base64-opt-retained,base64-opt-metadata,Base64,baseline,opt-retained,process,recorded,2,417305000,0,pass
base64-opt-retained,base64-opt-metadata,Base64,baseline,opt-retained,process,recorded,3,408305000,0,pass
base64-opt-retained,base64-opt-metadata,Base64,baseline,opt-retained,process,recorded,4,398215000,0,pass
base64-opt-retained,base64-opt-metadata,Base64,baseline,opt-retained,process,recorded,5,409078000,0,pass
base64-opt-retained,base64-opt-metadata,Base64,baseline,opt-retained,process,recorded,6,425833000,0,pass
base64-opt-retained,base64-opt-metadata,Base64,baseline,opt-retained,process,recorded,7,412437000,0,pass
base64-opt-stripped,base64-opt-metadata,Base64,candidate,opt-stripped,process,warmup,1,396590000,0,pass
base64-opt-stripped,base64-opt-metadata,Base64,candidate,opt-stripped,process,warmup,2,367890000,0,pass
base64-opt-stripped,base64-opt-metadata,Base64,candidate,opt-stripped,process,recorded,1,368657000,0,pass
base64-opt-stripped,base64-opt-metadata,Base64,candidate,opt-stripped,process,recorded,2,443601000,0,pass
base64-opt-stripped,base64-opt-metadata,Base64,candidate,opt-stripped,process,recorded,3,450166000,0,pass
base64-opt-stripped,base64-opt-metadata,Base64,candidate,opt-stripped,process,recorded,4,416399000,0,pass
base64-opt-stripped,base64-opt-metadata,Base64,candidate,opt-stripped,process,recorded,5,461545000,0,pass
base64-opt-stripped,base64-opt-metadata,Base64,candidate,opt-stripped,process,recorded,6,416089000,0,pass
base64-opt-stripped,base64-opt-metadata,Base64,candidate,opt-stripped,process,recorded,7,408871000,0,pass
rexxcps-opt-retained,rexxcps-opt-metadata,RexxCPS,baseline,opt-retained,process,warmup,1,743394000,0,pass
rexxcps-opt-retained,rexxcps-opt-metadata,RexxCPS,baseline,opt-retained,process,warmup,2,940860000,0,pass
rexxcps-opt-retained,rexxcps-opt-metadata,RexxCPS,baseline,opt-retained,process,recorded,1,815984000,0,pass
rexxcps-opt-retained,rexxcps-opt-metadata,RexxCPS,baseline,opt-retained,process,recorded,2,962470000,0,pass
rexxcps-opt-retained,rexxcps-opt-metadata,RexxCPS,baseline,opt-retained,process,recorded,3,860116000,0,pass
rexxcps-opt-retained,rexxcps-opt-metadata,RexxCPS,baseline,opt-retained,process,recorded,4,958679000,0,pass
rexxcps-opt-retained,rexxcps-opt-metadata,RexxCPS,baseline,opt-retained,process,recorded,5,765598000,0,pass
rexxcps-opt-retained,rexxcps-opt-metadata,RexxCPS,baseline,opt-retained,process,recorded,6,1021473000,0,pass
rexxcps-opt-retained,rexxcps-opt-metadata,RexxCPS,baseline,opt-retained,process,recorded,7,768580000,0,pass
rexxcps-opt-stripped,rexxcps-opt-metadata,RexxCPS,candidate,opt-stripped,process,warmup,1,1055275000,0,pass
rexxcps-opt-stripped,rexxcps-opt-metadata,RexxCPS,candidate,opt-stripped,process,warmup,2,916989000,0,pass
rexxcps-opt-stripped,rexxcps-opt-metadata,RexxCPS,candidate,opt-stripped,process,recorded,1,945010000,0,pass
rexxcps-opt-stripped,rexxcps-opt-metadata,RexxCPS,candidate,opt-stripped,process,recorded,2,765823000,0,pass
rexxcps-opt-stripped,rexxcps-opt-metadata,RexxCPS,candidate,opt-stripped,process,recorded,3,980414000,0,pass
rexxcps-opt-stripped,rexxcps-opt-metadata,RexxCPS,candidate,opt-stripped,process,recorded,4,813384000,0,pass
rexxcps-opt-stripped,rexxcps-opt-metadata,RexxCPS,candidate,opt-stripped,process,recorded,5,1010664000,0,pass
rexxcps-opt-stripped,rexxcps-opt-metadata,RexxCPS,candidate,opt-stripped,process,recorded,6,759344000,0,pass
rexxcps-opt-stripped,rexxcps-opt-metadata,RexxCPS,candidate,opt-stripped,process,recorded,7,1014008000,0,pass
sieve-noopt-retained,sieve-noopt-metadata,Sieve,baseline,noopt-retained,process,warmup,1,19047000,0,pass
sieve-noopt-retained,sieve-noopt-metadata,Sieve,baseline,noopt-retained,process,warmup,2,19375000,0,pass
sieve-noopt-retained,sieve-noopt-metadata,Sieve,baseline,noopt-retained,process,recorded,1,19247000,0,pass
sieve-noopt-retained,sieve-noopt-metadata,Sieve,baseline,noopt-retained,process,recorded,2,18763000,0,pass
sieve-noopt-retained,sieve-noopt-metadata,Sieve,baseline,noopt-retained,process,recorded,3,18783000,0,pass
sieve-noopt-retained,sieve-noopt-metadata,Sieve,baseline,noopt-retained,process,recorded,4,17903000,0,pass
sieve-noopt-retained,sieve-noopt-metadata,Sieve,baseline,noopt-retained,process,recorded,5,17802000,0,pass
sieve-noopt-retained,sieve-noopt-metadata,Sieve,baseline,noopt-retained,process,recorded,6,17559000,0,pass
sieve-noopt-retained,sieve-noopt-metadata,Sieve,baseline,noopt-retained,process,recorded,7,18906000,0,pass
sieve-noopt-stripped,sieve-noopt-metadata,Sieve,candidate,noopt-stripped,process,warmup,1,15639000,0,pass
sieve-noopt-stripped,sieve-noopt-metadata,Sieve,candidate,noopt-stripped,process,warmup,2,15507000,0,pass
sieve-noopt-stripped,sieve-noopt-metadata,Sieve,candidate,noopt-stripped,process,recorded,1,15718000,0,pass
sieve-noopt-stripped,sieve-noopt-metadata,Sieve,candidate,noopt-stripped,process,recorded,2,15408000,0,pass
sieve-noopt-stripped,sieve-noopt-metadata,Sieve,candidate,noopt-stripped,process,recorded,3,15367000,0,pass
sieve-noopt-stripped,sieve-noopt-metadata,Sieve,candidate,noopt-stripped,process,recorded,4,15700000,0,pass
sieve-noopt-stripped,sieve-noopt-metadata,Sieve,candidate,noopt-stripped,process,recorded,5,15924000,0,pass
sieve-noopt-stripped,sieve-noopt-metadata,Sieve,candidate,noopt-stripped,process,recorded,6,15570000,0,pass
sieve-noopt-stripped,sieve-noopt-metadata,Sieve,candidate,noopt-stripped,process,recorded,7,15306000,0,pass
rexxcps-noopt-retained,rexxcps-noopt-metadata,RexxCPS,baseline,noopt-retained,process,warmup,1,878646000,0,pass
rexxcps-noopt-retained,rexxcps-noopt-metadata,RexxCPS,baseline,noopt-retained,process,warmup,2,949362000,0,pass
rexxcps-noopt-retained,rexxcps-noopt-metadata,RexxCPS,baseline,noopt-retained,process,recorded,1,786407000,0,pass
rexxcps-noopt-retained,rexxcps-noopt-metadata,RexxCPS,baseline,noopt-retained,process,recorded,2,956279000,0,pass
rexxcps-noopt-retained,rexxcps-noopt-metadata,RexxCPS,baseline,noopt-retained,process,recorded,3,789592000,0,pass
rexxcps-noopt-retained,rexxcps-noopt-metadata,RexxCPS,baseline,noopt-retained,process,recorded,4,992288000,0,pass
rexxcps-noopt-retained,rexxcps-noopt-metadata,RexxCPS,baseline,noopt-retained,process,recorded,5,798368000,0,pass
rexxcps-noopt-retained,rexxcps-noopt-metadata,RexxCPS,baseline,noopt-retained,process,recorded,6,971775000,0,pass
rexxcps-noopt-retained,rexxcps-noopt-metadata,RexxCPS,baseline,noopt-retained,process,recorded,7,802611000,0,pass
rexxcps-noopt-stripped,rexxcps-noopt-metadata,RexxCPS,candidate,noopt-stripped,process,warmup,1,998838000,0,pass
rexxcps-noopt-stripped,rexxcps-noopt-metadata,RexxCPS,candidate,noopt-stripped,process,warmup,2,492350000,0,pass
rexxcps-noopt-stripped,rexxcps-noopt-metadata,RexxCPS,candidate,noopt-stripped,process,recorded,1,850296000,0,pass
rexxcps-noopt-stripped,rexxcps-noopt-metadata,RexxCPS,candidate,noopt-stripped,process,recorded,2,751668000,0,pass
rexxcps-noopt-stripped,rexxcps-noopt-metadata,RexxCPS,candidate,noopt-stripped,process,recorded,3,902013000,0,pass
rexxcps-noopt-stripped,rexxcps-noopt-metadata,RexxCPS,candidate,noopt-stripped,process,recorded,4,757004000,0,pass
rexxcps-noopt-stripped,rexxcps-noopt-metadata,RexxCPS,candidate,noopt-stripped,process,recorded,5,913282000,0,pass
rexxcps-noopt-stripped,rexxcps-noopt-metadata,RexxCPS,candidate,noopt-stripped,process,recorded,6,811554000,0,pass
rexxcps-noopt-stripped,rexxcps-noopt-metadata,RexxCPS,candidate,noopt-stripped,process,recorded,7,912989000,0,pass
