phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,10,43,rxbvml,channel-latency,candidate,118067.566009454633,8673
recorded,10,43,rxbvml,channel-throughput,candidate,2679.449875447447,95542
recorded,10,44,rxbvml,channel-latency,accepted,119640.144876737933,8559
recorded,10,44,rxbvml,channel-throughput,accepted,2363.236896036040,108326
recorded,11,45,rxbvml,channel-latency,accepted,117918.010133578995,8684
recorded,11,45,rxbvml,channel-throughput,accepted,2666.083460909593,96021
recorded,11,46,rxbvml,channel-latency,candidate,119250.029113776633,8587
recorded,11,46,rxbvml,channel-throughput,candidate,2687.410113480091,95259
recorded,11,47,rxtvml,channel-latency,accepted,118258.459406397960,8659
recorded,11,47,rxtvml,channel-throughput,accepted,2283.858650560705,112091
recorded,11,48,rxtvml,channel-latency,candidate,119139.034322280393,8595
recorded,11,48,rxtvml,channel-throughput,candidate,2258.371855040757,113356
recorded,12,49,rxtvml,channel-latency,candidate,117377.349839523158,8724
recorded,12,49,rxtvml,channel-throughput,candidate,2274.908470479508,112532
recorded,12,50,rxtvml,channel-latency,accepted,121111.768184506203,8455
recorded,12,50,rxtvml,channel-throughput,accepted,2235.319799170487,114525
recorded,12,51,rxbvml,channel-latency,candidate,120357.310766337570,8508
recorded,12,51,rxbvml,channel-throughput,candidate,2710.285321052353,94455
recorded,12,52,rxbvml,channel-latency,accepted,44256.201918921251,23138
recorded,12,52,rxbvml,channel-throughput,accepted,2469.088173453444,103682
