phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,5,23,rxtvml,channel-latency,accepted,136351.531291611172,7510
recorded,5,23,rxtvml,channel-throughput,accepted,2710.629691983524,94443
recorded,5,24,rxtvml,channel-latency,candidate,128048.018006752536,7997
recorded,5,24,rxtvml,channel-throughput,candidate,2722.940776038121,94016
recorded,6,25,rxtvml,channel-latency,candidate,125937.769032099372,8131
recorded,6,25,rxtvml,channel-throughput,candidate,2758.531512989882,92803
recorded,6,26,rxtvml,channel-latency,accepted,142558.819434776553,7183
recorded,6,26,rxtvml,channel-throughput,accepted,2748.698126375691,93135
recorded,6,27,rxbvml,channel-latency,candidate,128417.356408327061,7974
recorded,6,27,rxbvml,channel-throughput,candidate,3126.870320382065,81871
recorded,6,28,rxbvml,channel-latency,accepted,136533.333333333343,7500
recorded,6,28,rxbvml,channel-throughput,accepted,3172.203566250728,80701
recorded,7,29,rxbvml,channel-latency,accepted,137819.650067294744,7430
recorded,7,29,rxbvml,channel-throughput,accepted,3098.598368394297,82618
recorded,7,30,rxbvml,channel-latency,candidate,123596.861798430895,8285
recorded,7,30,rxbvml,channel-throughput,candidate,3137.062679982844,81605
recorded,7,31,rxtvml,channel-latency,accepted,141887.210752390180,7217
recorded,7,31,rxtvml,channel-throughput,accepted,2694.198002504762,95019
recorded,7,32,rxtvml,channel-latency,candidate,123003.003003003003,8325
recorded,7,32,rxtvml,channel-throughput,candidate,2710.859321226240,94435
recorded,8,33,rxtvml,channel-latency,candidate,129571.048968746050,7903
recorded,8,33,rxtvml,channel-throughput,candidate,2723.056631068374,94012
recorded,8,34,rxtvml,channel-latency,accepted,138359.681124172406,7401
recorded,8,34,rxtvml,channel-throughput,accepted,2663.171254395273,96126
recorded,8,35,rxbvml,channel-latency,candidate,129603.847614226048,7901
recorded,8,35,rxbvml,channel-throughput,candidate,3166.631619311505,80843
recorded,8,36,rxbvml,channel-latency,accepted,139017.105620418151,7366
recorded,8,36,rxbvml,channel-throughput,accepted,3124.313505333301,81938
recorded,9,37,rxbvml,channel-latency,accepted,136278.945967527281,7514
recorded,9,37,rxbvml,channel-throughput,accepted,3138.832011182089,81559
recorded,9,38,rxbvml,channel-latency,candidate,124468.214415947485,8227
recorded,9,38,rxbvml,channel-throughput,candidate,3167.807159739151,80813
recorded,9,39,rxtvml,channel-latency,accepted,136825.227151256026,7484
recorded,9,39,rxtvml,channel-throughput,accepted,2663.060438988869,96130
recorded,9,40,rxtvml,channel-latency,candidate,121948.314874359887,8397
recorded,9,40,rxtvml,channel-throughput,candidate,2667.250127632086,95979
recorded,10,41,rxtvml,channel-latency,candidate,124574.209245742095,8220
recorded,10,41,rxtvml,channel-throughput,candidate,2716.987540064953,94222
recorded,10,42,rxtvml,channel-latency,accepted,141475.545730864891,7238
recorded,10,42,rxtvml,channel-throughput,accepted,2694.907046760848,94994
recorded,10,43,rxbvml,channel-latency,candidate,127315.678229516343,8043
recorded,10,43,rxbvml,channel-throughput,candidate,3109.853132326680,82319
recorded,10,44,rxbvml,channel-latency,accepted,135917.175471197232,7534
recorded,10,44,rxbvml,channel-throughput,accepted,2950.566485713956,86763
recorded,11,45,rxbvml,channel-latency,accepted,131298.884472368256,7799
recorded,11,45,rxbvml,channel-throughput,accepted,3020.542045709296,84753
recorded,11,46,rxbvml,channel-latency,candidate,123611.781747947854,8284
recorded,11,46,rxbvml,channel-throughput,candidate,3118.680408352216,82086
recorded,11,47,rxtvml,channel-latency,accepted,140833.447943886684,7271
recorded,11,47,rxtvml,channel-throughput,accepted,2692.242974928487,95088
recorded,11,48,rxtvml,channel-latency,candidate,125705.867910630986,8146
recorded,11,48,rxtvml,channel-throughput,candidate,2697.803819078531,94892
recorded,12,49,rxtvml,channel-latency,candidate,122620.045503532514,8351
recorded,12,49,rxtvml,channel-throughput,candidate,2694.708476752876,95001
recorded,12,50,rxtvml,channel-latency,accepted,140794.720197992574,7273
recorded,12,50,rxtvml,channel-throughput,accepted,2691.365552623556,95119
recorded,12,51,rxbvml,channel-latency,candidate,125813.982061678340,8139
recorded,12,51,rxbvml,channel-throughput,candidate,3100.249473199797,82574
recorded,12,52,rxbvml,channel-latency,accepted,137412.775093934528,7452
recorded,12,52,rxbvml,channel-throughput,accepted,3109.588708306003,82326
