rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9520000,34,1,4,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R40;r2=R41;r3=R42;r4=R43","benchmark_rexxcps_levelb_noopt",545
183,216,2,1,6,candidate,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5) | SCOPY_REG_REG(r1,r4)","c1=label@4388;r1=R20;r2=R17;r3=R12;r4=R16;r5=R19","trace",4373
184,216,1,1,7,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_STRING(r1,c3) | SETTP_REG_INT(r1,c4) | BRTPANDT_ID_REG_INT(c5,r2,c2)","c1=label@26;r1=R25;c2=int:256;c3=string@1553992;c4=int:0;c5=label@38;r2=R26","strip",16
185,216,1,1,8,candidate,"GETANDTP_REG_REG_INT(r1,r2,c1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3) | LOAD_REG_STRING(r5,c2)","r1=R2;r2=R0;c1=int:256;r3=R7;c2=string@28856;r4=R14;c3=int:0;r5=R11","strip",58
186,216,1,1,9,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ISUB_REG_INT_REG(r3,c3,r4) | FNDNBLNK_REG_REG_REG(r5,r6,r3)","r1=R21;r2=R9;c1=int:66;c2=label@284;r3=R12;c3=int:0;r4=R16;r5=R6;r6=R15","strip",179
187,216,1,1,8,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | FNDNBLNK_REG_REG_REG(r4,r5,r3)","r1=R20;r2=R9;c1=int:66;c2=label@175;r3=R12;c3=int:0;r4=R14;r5=R15","strip",155
188,216,2,1,7,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r4,r5) | SUBSTRING_REG_REG_REG(r6,r4,r2)","r1=R20;r2=R19;r3=R18;c1=label@4388;r4=R17;r5=R12;r6=R16","trace",4369
189,216,1,1,8,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | INE_REG_REG_INT(r3,r2,c3) | BRTF_ID_ID_REG(c4,c5,r3)","r1=R18;r2=R9;c1=int:84;c2=label@107;r3=R19;c3=int:66;c4=label@113;c5=label@116","strip",92
190,216,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | STRLEN_REG_REG(r3,r4) | BNE_ID_REG_INT(c3,r3,c1)","r1=R14;c1=int:0;r2=R11;c2=string@28856;r3=R10;r4=R25;c3=label@81","strip",65
191,216,1,1,7,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_STRING(r3,c1) | STRLEN_REG_REG(r4,r5)","r1=R7;c1=string@28856;r2=R14;c2=int:0;r3=R11;r4=R10;r5=R25","strip",62
192,216,1,1,8,candidate,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | BRTPANDT_ID_REG_INT(c3,r2,c4) | LOAD_REG_STRING(r3,c5)","r1=R25;c1=string@1553992;c2=int:0;c3=label@38;r2=R26;c4=int:256;r3=R0;c5=string@329248","strip",20
193,216,1,1,8,candidate,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | BEQ_ID_REG_INT(c2,r3,c3) | IEQ_REG_REG_INT(r4,r3,c4)","r1=R19;r2=R2;c1=label@206;c2=label@162;r3=R9;c3=int:76;r4=R20;c4=int:66","strip",145
194,216,1,1,11,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | GETANDTP_REG_REG_INT(r5,r6,c1) | LOAD_REG_STRING(r7,c2) | LOAD_REG_INT(r8,c3)","r1=R5;r2=R12;r3=R13;r4=R17;r5=R2;r6=R0;c1=int:256;r7=R7;c2=string@28856;r8=R14;c3=int:0","strip",53
195,216,1,1,7,candidate,"SETTP_REG_INT(r1,c1) | BRTPANDT_ID_REG_INT(c2,r2,c3) | LOAD_REG_STRING(r3,c4) | SETTP_REG_INT(r3,c1)","r1=R25;c1=int:0;c2=label@38;r2=R26;c3=int:256;r3=R0;c4=string@329248","strip",23
196,216,1,1,7,candidate,"STRCHAR_REG_REG_REG(r1,r2,r3) | BEQ_ID_REG_INT(c1,r1,c2) | INE_REG_REG_INT(r4,r1,c3) | BRF_ID_REG(c1,r4)","r1=R9;r2=R7;r3=R14;c1=label@107;c2=int:76;r4=R18;c3=int:84","strip",84
197,216,1,1,8,candidate,"STRUPPER_REG_REG(r1,r2) | STRCHAR_REG_REG_REG(r3,r1,r4) | BEQ_ID_REG_INT(c1,r3,c2) | INE_REG_REG_INT(r5,r3,c3)","r1=R7;r2=R25;r3=R9;r4=R14;c1=label@107;c2=int:76;r5=R18;c3=int:84","strip",81
198,206,8,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r2,c2) | ISETATTR1_REG_INT_REG(r1,c3,r2) | LOAD_REG_INT(r2,c2)","r1=R25;c1=int:8;r2=R4;c2=int:0;c3=int:9","trace",10129
199,206,8,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c2)","r1=R5;r2=R25;c1=int:18;r3=R4;c2=int:-1","trace",10169
200,206,8,1,5,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | ISETATTR1_REG_INT_REG(r3,c2,r2)","r1=R5;r2=R4;c1=int:-1;r3=R25;c2=int:16","trace",10173
201,204,6,1,6,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r2,c2) | ISETATTR1_REG_INT_REG(r1,c3,r2) | LOAD_REG_STRING(r2,c4)","r1=R25;c1=int:17;r2=R4;c2=int:0;c3=int:14;c4=string@1533056","trace",10143
202,202,2,2,8,candidate,"BRF_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | INE_REG_REG_INT(r5,r2,c2) | BRF_ID_REG(c3,r5)","c1=label@795;r1=R59;r2=R49;r3=R47;r4=R55;r5=R60;c2=int:57;c3=label@789","_typedformat",773
203,202,2,2,9,candidate,"NULLN_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r4,r5) | LOAD_REG_STRING(r6,c1) | LOAD_REG_INT(r7,c2)","r1=R49;r2=R48;r3=R57;r4=R47;r5=R20;r6=R56;c1=string@28856;r7=R58;c2=int:48","_typedformat",749
204,202,2,2,7,candidate,"STRCHAR_REG_REG_REG(r1,r2,r3) | INE_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4) | BR_ID(c3)","r1=R49;r2=R47;r3=R55;r4=R60;c1=int:57;c2=label@789;c3=label@795","_typedformat",776
205,200,1,1,7,candidate,"BGE_ID_REG_REG(c1,r1,r2) | SETSTRPOS_REG_REG(r3,r4) | SUBSTRING_REG_REG_REG(r5,r3,r1) | SCOPY_REG_REG(r6,r5)","c1=label@13228;r1=R20;r2=R19;r3=R18;r4=R14;r5=R17;r6=R21","trace",13212
206,200,1,1,8,candidate,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | IEQ_REG_REG_REG(r2,r4,r5)","c1=label@13625;r1=R29;r2=R30;r3=R26;c2=int:0;c3=label@13607;r4=R14;r5=R28","trace",13582
207,200,1,1,5,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | ICOPY_REG_REG(r1,r2) | BR_ID(c3)","c1=label@13685;r1=R29;r2=R28;c2=int:0;c3=label@13696","trace",13674
208,200,1,1,6,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c4) | BGE_ID_REG_INT(c5,r1,c3)","c1=label@14;r1=R8;c2=int:256;c3=int:1;c4=int:0;c5=label@21","pos",4
209,200,1,1,11,candidate,"BRT_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG(r6,r7,r8) | SCOPY_REG_REG(r9,r10)","c1=label@13688;r1=R21;r2=R16;r3=R14;r4=R12;r5=R2;r6=R0;r7=R26;r8=R28;r9=R27;r10=R15","trace",13497
210,200,1,1,10,candidate,"BRT_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | SCOPY_REG_REG(r6,r7) | LOAD_REG_INT(r8,c2)","c1=label@13380;r1=R21;r2=R19;r3=R17;r4=R14;r5=R3;r6=R12;r7=R15;r8=R2;c2=int:1","trace",13255
211,200,1,1,4,candidate,"IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1) | ICOPY_REG_REG(r1,r2)","r1=R29;c1=int:0;c2=label@13685;r2=R28","trace",13670
212,200,1,1,7,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IEQ_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c3,r3)","r1=R29;r2=R14;c1=int:0;c2=label@13625;r3=R30;r4=R26;c3=label@13607","trace",13578
213,200,1,1,11,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r4,r5,r6,r7) | NULLN_REG_REG_REG(r8,r9,r10)","r1=R21;r2=R24;r3=R22;c1=label@13688;r4=R16;r5=R14;r6=R12;r7=R2;r8=R0;r9=R26;r10=R28","trace",13493
214,200,1,1,8,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | INE_REG_REG_INT(r6,r4,c2)","r1=R15;r2=R10;r3=R6;c1=label@13084;r4=R4;r5=R5;r6=R14;c2=int:63","trace",13058
215,200,1,1,6,candidate,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c3) | BR_ID(c4)","r1=R34;c1=int:0;c2=label@14833;r2=R9;c3=string@1534408;c4=label@14977","trace",14821
216,200,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r4,r1) | ILT_REG_REG_INT(r5,r3,c2) | BRF_ID_REG(c3,r5)","r1=R26;r2=R24;c1=int:1;r3=R16;r4=R28;r5=R29;c2=int:0;c3=label@13565","trace",13547
217,200,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r1,r3) | BRF_ID_REG(c2,r2) | STRCHAR_REG_REG_REG(r4,r5,r1)","r1=R10;c1=int:0;r2=R15;r3=R6;c2=label@13084;r4=R4;r5=R5","trace",13055
218,200,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | ILT_REG_REG_INT(r3,r4,c3) | BRF_ID_REG(c4,r3)","r1=R3;c1=int:0;r2=R25;c2=string@28856;r3=R29;r4=R24;c3=int:1;c4=label@13531","trace",13515
219,200,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2) | STRLEN_REG_REG(r4,r2)","r1=R24;c1=int:1;r2=R21;r3=R15;r4=R22;c2=int:0","trace",13479
220,200,1,1,11,candidate,"LOAD_REG_STRING(r1,c1) | LOADSETTPSWAP_REG_INT_REG_INT_REG(r2,c2,r3,c3,r4) | SETTP_REG_INT(r1,c3) | SETTPCALL_REG_FUNC_REG_REG_INT(r5,c4,r2,r6,c5)","r1=R19;c1=string@1535736;r2=R17;c2=int:3;r3=R31;c3=int:768;r4=R18;r5=R29;c4=func@1286616;r6=R20;c5=int:0","trace",13649
221,200,1,1,9,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_STRING(r3,c3) | ILT_REG_REG_INT(r4,r5,c4)","r1=R13;c1=string@329248;r2=R3;c2=int:0;r3=R25;c3=string@28856;r4=R29;r5=R24;c4=int:1","trace",13512
222,200,1,1,11,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG(r5,r6,r7) | SCOPY_REG_REG(r8,r9) | LOAD_REG_STRING(r10,c1)","r1=R16;r2=R14;r3=R12;r4=R2;r5=R0;r6=R26;r7=R28;r8=R27;r9=R15;r10=R13;c1=string@329248","trace",13500
223,200,1,1,6,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | LOAD_REG_INT(r1,c2) | SETTP_REG_INT(r1,c5)","c1=int:18;c2=int:1;c3=label@14;r1=R8;c4=int:256;c5=int:0","pos",0
224,200,1,1,9,candidate,"REQ_REG_REG_STRING(r1,r1,c1) | BRT_ID_REG(c2,r1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | SCOPY_REG_REG(r6,r7)","r1=R21;c1=string@1535696;c2=label@13380;r2=R19;r3=R17;r4=R14;r5=R3;r6=R12;r7=R15","trace",13251
225,200,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1) | BR_ID(c2)","r1=R21;r2=R15;r3=R22;c1=int:0;c2=label@13493","trace",13482
226,200,1,1,8,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | LOAD_REG_STRING(r5,c3)","r1=R27;r2=R15;r3=R13;c1=string@329248;r4=R3;c2=int:0;r5=R25;c3=string@28856","trace",13509
227,200,1,1,6,candidate,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1) | RET_REG(r4)","r1=R42;r2=R48;r3=R43;r4=R9;r5=R44;c1=int:1","trace",14977
228,200,1,1,6,candidate,"SCOPY_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r1) | LOAD_REG_INT(r4,c1) | ILT_REG_REG_REG(r5,r4,r3)","r1=R5;r2=R11;r3=R6;r4=R10;c1=int:0;r5=R15","trace",13049
229,200,1,1,6,candidate,"SEQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | SEQ_REG_REG_STRING(r1,r3,c1) | BRF_ID_REG(c3,r1)","r1=R4;r2=R6;c1=string@28856;c2=label@35;r3=R7;c3=label@37","pos",21
230,200,1,1,8,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ISUB_REG_INT_REG(r5,c1,r4) | IGT_REG_REG_INT(r6,r5,c2)","r1=R27;r2=R26;r3=R25;r4=R14;r5=R0;c1=int:1;r6=R31;c2=int:0","trace",13618
231,200,1,1,8,candidate,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1) | ISUB_REG_REG_REG(r5,r1,r3) | ILT_REG_REG_INT(r6,r5,c2)","r1=R28;r2=R27;r3=R26;r4=R24;c1=int:1;r5=R16;r6=R29;c2=int:0","trace",13544
232,200,1,1,6,candidate,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ILT_REG_REG_REG(r4,r3,r1) | BRF_ID_REG(c2,r4)","r1=R6;r2=R5;r3=R10;c1=int:0;r4=R15;c2=label@13084","trace",13052
233,200,1,1,5,candidate,"STRUPPER_REG_REG(r1,r2) | SCOPY_REG_REG(r2,r1) | STRLEN_REG_REG(r3,r2) | LOAD_REG_INT(r4,c1)","r1=R11;r2=R5;r3=R6;r4=R10;c1=int:0","trace",13046
234,200,1,1,8,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ISUB_REG_INT_REG(r4,c1,r3) | IGT_REG_REG_INT(r5,r4,c2) | BRF_ID_REG(c3,r5)","r1=R25;r2=R27;r3=R14;r4=R0;c1=int:1;r5=R31;c2=int:0;c3=label@13644","trace",13621
235,200,1,1,6,candidate,"SWAP_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r3,c1) | BRF_ID_REG(c2,r3) | LOAD_REG_INT(r4,c1)","r1=R31;r2=R18;r3=R29;c1=int:0;c2=label@13685;r4=R28","trace",13667
236,200,1,1,5,candidate,"SWAP_REG_REG(r1,r2) | STRUPPER_REG_REG(r3,r4) | SCOPY_REG_REG(r4,r3) | STRLEN_REG_REG(r5,r4)","r1=R48;r2=R13;r3=R11;r4=R5;r5=R6","trace",13043
237,199,1,1,7,candidate,"NULL_REG(r1) | BNE_ID_REG_INT(c1,r2,c2) | REQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)","r1=R8;c1=label@13028;r2=R44;c2=int:1;r3=R2;r4=R48;r5=R42","trace",13013
238,199,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | IEQ_REG_REG_INT(r1,r2,c2) | BRF_ID_REG(c3,r1) | RET()","c1=int:18;c2=int:1;r1=R0;r2=R28;c3=label@12526","trace",12514
239,199,1,1,8,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1) | BNE_ID_REG_INT(c3,r2,c2) | REQ_REG_REG_REG(r3,r4,r5)","c1=int:18;c2=int:1;r1=R8;c3=label@13028;r2=R44;r3=R2;r4=R48;r5=R42","trace",13009
240,120,1,1,8,candidate,"BRT_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_REG_INT(r2,r3,r4,c2) | REQ_REG_REG_REG(r5,r2,r6) | UNLINK_REG(r2)","c1=label@4852;r1=R18;r2=R17;r3=R20;r4=R19;c2=int:0;r5=R16;r6=R21","trace",4824
241,120,1,1,9,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_REG_INT(r4,r5,r2,c2) | REQ_REG_REG_REG(r6,r4,r7)","r1=R18;r2=R19;r3=R23;c1=label@4852;r4=R17;r5=R20;c2=int:0;r6=R16;r7=R21","trace",4820
242,120,1,1,7,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | REQ_REG_REG_REG(r4,r1,r5) | UNLINK_REG(r1) | BRF_ID_REG(c2,r4)","r1=R17;r2=R20;r3=R19;c1=int:0;r4=R16;r5=R21;c2=label@4849","trace",4827
243,103,4,1,6,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | ISETATTR1_REG_INT_REG(r3,c2,r2) | LOAD_REG_STRING(r2,c3)","r1=R5;r2=R4;c1=int:-1;r3=R25;c2=int:16;c3=string@28856","trace",10176
244,102,3,1,5,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | ISETATTR1_REG_INT_REG(r3,c2,r2) | LOAD_REG_INT(r2,c1)","r1=R5;r2=R4;c1=int:0;r3=R25;c2=int:13","trace",10195
245,101,2,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c2)","r1=R5;r2=R25;c1=int:15;r3=R4;c2=string@28856","trace",10157
246,101,2,1,5,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R5;r2=R4;c1=string@28856;r3=R25;c2=int:18","trace",10161
247,101,2,1,5,candidate,"UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2) | SCOPY_REG_REG(r1,r2)","r1=R5;r2=R4;c1=string@28856;r3=R25;c2=int:18","trace",10164
248,100,1,1,4,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | BPOFF() | RET()","c1=label@10235;r1=R5;r2=R24;c2=int:0","trace",10227
249,100,1,1,9,candidate,"BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3) | SETTPCALL_REG_FUNC_REG_REG_INT(r4,c4,r3,r2,c5)","c1=label@406;r1=R32;r2=R31;c2=string@21736;r3=R30;c3=int:1;r4=R29;c4=func@21856;c5=int:768","benchmark_rexxcps_levelb_noopt",358
250,100,1,1,5,candidate,"FADD_REG_REG_REG(r1,r2,r1) | BPOFF() | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R14;r2=R94;c1=int:0;r3=R93;c2=func@70272","benchmark_rexxcps_levelb_noopt",1376
251,100,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_STRING(r4,c3)","r1=R26;r2=R12;c1=label@1359;r3=R38;c2=string@29640;r4=R37;c3=string@384","benchmark_rexxcps_levelb_noopt",520
252,100,1,1,11,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_INT(r4,c2) | SETTPSWAPCALL_REG_FUNC_REG_REG_INT_REG(r5,c3,r4,r6,c4,r7)","r1=R28;r2=R30;r3=R3;c1=label@1402;r4=R35;c2=int:1;r5=R27;c3=func@25576;r6=R23;c4=int:256;r7=R36","benchmark_rexxcps_levelb_noopt",432
253,100,1,1,8,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R32;r2=R33;r3=R3;c1=label@406;r4=R31;c2=string@21736;r5=R30;c3=int:1","benchmark_rexxcps_levelb_noopt",354
254,100,1,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | REQ_REG_REG_STRING(r1,r4,c2)","r1=R5;r2=R25;c1=int:20;r3=R4;r4=R2;c2=string@1534408","trace",10214
255,100,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | ISETATTR1_REG_INT_REG(r3,c3,r2) | LOAD_REG_INT(r2,c2)","r1=R27;c1=string@28856;r2=R4;c2=int:0;r3=R25;c3=int:8","trace",10123
256,100,1,1,6,candidate,"NUMSCI_INT_INT_INT(c1,c2,c3) | LOAD_REG_STRING(r1,c4) | LOAD_REG_STRING(r2,c4) | RET()","c1=int:18;c2=int:1;c3=int:2;r1=R0;c4=string@464;r2=R2","benchmark_rexxcps_levelb_noopt",3095
257,100,1,1,5,candidate,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BPOFF() | BR_ID(c3)","r1=R35;r2=R34;c1=string@27168;c2=label@481;c3=label@508","benchmark_rexxcps_levelb_noopt",471
258,100,1,1,6,candidate,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | BPOFF()","r1=R5;r2=R2;c1=string@1534408;c2=label@10235;r3=R24;c3=int:0","trace",10223
259,100,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOF_REG(r1) | FADD_REG_REG_REG(r3,r1,r3) | BPOFF()","r1=R94;r2=R92;r3=R14","benchmark_rexxcps_levelb_noopt",1371
260,100,1,1,4,candidate,"SCOPY_REG_REG(r1,r2) | STOF_REG(r1) | FADD_REG_REG_REG(r3,r1,r3) | INC_REG(r4)","r1=R31;r2=R28;r3=R13;r4=R33","benchmark_rexxcps_levelb_noopt",393
261,100,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | REQ_REG_REG_STRING(r1,r3,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R4;r3=R2;c1=string@1534408;c2=label@10235","trace",10218
262,100,1,1,3,candidate,"STOF_REG(r1) | FADD_REG_REG_REG(r2,r1,r2) | BPOFF() | LOAD_REG_INT(r1,c1)","r1=R94;r2=R14;c1=int:0","benchmark_rexxcps_levelb_noopt",1374
263,100,1,1,4,candidate,"STOF_REG(r1) | FADD_REG_REG_REG(r2,r1,r2) | INC_REG(r3) | BR_ID(c1)","r1=R31;r2=R13;r3=R33;c1=label@354","benchmark_rexxcps_levelb_noopt",396
264,100,1,1,6,candidate,"UNLINK_REG(r1) | REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3)","r1=R5;r2=R2;c1=string@1534408;c2=label@10235;r3=R24;c3=int:0","trace",10221
265,16,1,1,6,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r2) | SCOPY_REG_REG(r3,r4)","r1=R34;c1=int:18;c2=int:1;r2=R0;r3=R6;r4=R35","trace",4241
266,16,1,1,7,candidate,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r2,r3,r4) | SETSTRPOS_REG_REG(r5,r2) | SUBSTRING_REG_REG_REG(r6,r5,r4)","c1=label@4611;r1=R11;r2=R15;r3=R13;r4=R12;r5=R14;r6=R16","trace",4592
267,16,1,1,8,candidate,"COPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | SCOPY_REG_REG(r5,r6) | LOAD_REG_INT(r7,c1)","r1=R20;r2=R0;r3=R23;r4=R1;r5=R21;r6=R3;r7=R19;c1=int:1","trace",4808
268,16,1,1,5,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1) | IGETUNLINK_REG_REG(r4,r2)","r1=R0;r2=R19;r3=R34;c1=int:21;r4=R1","trace",4796
269,16,1,1,6,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ISETATTR1_REG_INT_REG(r3,c2,r1) | LINKATTR1_REG_REG_INT(r1,r3,c3)","r1=R20;r2=R21;c1=int:1;r3=R34;c2=int:21;c3=int:22","trace",4874
270,16,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1) | IGT_REG_REG_REG(r6,r5,r1)","r1=R23;r2=R1;r3=R21;r4=R3;r5=R19;c1=int:1;r6=R18","trace",4811
271,16,1,1,7,candidate,"IGETUNLINK_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r1) | SCOPY_REG_REG(r6,r7)","r1=R1;r2=R19;r3=R20;r4=R0;r5=R23;r6=R21;r7=R3","trace",4805
272,16,1,1,6,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ISUB_REG_REG_REG(r4,r3,r2) | SETSTRPOS_REG_REG(r5,r4)","r1=R11;r2=R12;r3=R13;c1=label@4611;r4=R15;r5=R14","trace",4588
273,16,1,1,7,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r2,r1,c2) | LINKATTR1_REG_REG_INT(r3,r1,c1) | MINLINKATTR1_REG_REG_REG_INT(r4,r2,r3,c3)","r1=R34;c1=int:21;r2=R20;c2=int:22;r3=R23;r4=R21;c3=int:0","trace",4880
274,16,1,1,6,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r1) | SUBSTRING_REG_REG_REG(r5,r4,r3) | SCOPY_REG_REG(r6,r5)","r1=R15;r2=R13;r3=R12;r4=R14;r5=R16;r6=R11","trace",4595
275,16,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R19;r2=R34;c1=int:22;r3=R0;c2=int:21","trace",4792
