phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,10,41,rxtvml,channel-throughput,candidate,2676.732295402503,95639
recorded,10,42,rxtvml,channel-latency,accepted,133142.634247822134,7691
recorded,10,42,rxtvml,channel-throughput,accepted,2633.175959926353,97221
recorded,10,43,rxbvml,channel-latency,candidate,132333.936417678982,7738
recorded,10,43,rxbvml,channel-throughput,candidate,3048.707871858997,83970
recorded,10,44,rxbvml,channel-latency,accepted,132453.757599275646,7731
recorded,10,44,rxbvml,channel-throughput,accepted,3055.621866793984,83780
recorded,11,45,rxbvml,channel-latency,accepted,137875.319779184065,7427
recorded,11,45,rxbvml,channel-throughput,accepted,3095.525997581620,82700
recorded,11,46,rxbvml,channel-latency,candidate,139262.885896912834,7353
recorded,11,46,rxbvml,channel-throughput,candidate,3089.511350333692,82861
recorded,11,47,rxtvml,channel-latency,accepted,137320.638326404733,7457
recorded,11,47,rxtvml,channel-throughput,accepted,2679.421831008028,95543
recorded,11,48,rxtvml,channel-latency,candidate,140601.400521763018,7283
recorded,11,48,rxtvml,channel-throughput,candidate,2676.368502488187,95652
recorded,12,49,rxtvml,channel-latency,candidate,137228.625033503078,7462
recorded,12,49,rxtvml,channel-throughput,candidate,2667.222337987081,95980
recorded,12,50,rxtvml,channel-latency,accepted,141085.698539542587,7258
recorded,12,50,rxtvml,channel-throughput,accepted,2656.841886772871,96355
recorded,12,51,rxbvml,channel-latency,candidate,141221.900427527231,7251
recorded,12,51,rxbvml,channel-throughput,candidate,3101.451382326573,82542
recorded,12,52,rxbvml,channel-latency,accepted,132111.985550251586,7751
recorded,12,52,rxbvml,channel-throughput,accepted,3119.744570913257,82058
