entry,name,count,bytes,max_bytes,high_water,status
richards-opt-stripped,string_buffers,4,320,128,0,complete
richards-opt-stripped,binary_buffers,0,0,0,0,complete
richards-opt-stripped,value_slots,334571,85650176,17152,0,complete
richards-opt-stripped,frame_activations,119158,0,0,6,complete
richards-opt-stripped,frame_reuses,119149,0,0,0,complete
json-opt-retained,frame_blocks,12,296832,29224,0,complete
json-opt-retained,standalone_values,39,9984,256,0,complete
json-opt-retained,attribute_value_blocks,22,45056,2048,0,complete
json-opt-retained,attribute_pointer_storage,66,4224,64,0,complete
json-opt-retained,string_buffers,15063,15422592,1024,0,complete
json-opt-retained,binary_buffers,25070,15740768,1024,0,complete
json-opt-retained,value_slots,1229,314624,25856,0,complete
json-opt-retained,frame_activations,745001,0,0,11,complete
json-opt-retained,frame_reuses,744989,0,0,0,complete
json-opt-stripped,frame_blocks,12,296832,29224,0,complete
json-opt-stripped,standalone_values,39,9984,256,0,complete
json-opt-stripped,attribute_value_blocks,22,45056,2048,0,complete
json-opt-stripped,attribute_pointer_storage,66,4224,64,0,complete
json-opt-stripped,string_buffers,15063,15422592,1024,0,complete
json-opt-stripped,binary_buffers,25070,15740768,1024,0,complete
json-opt-stripped,value_slots,1229,314624,25856,0,complete
json-opt-stripped,frame_activations,745001,0,0,11,complete
json-opt-stripped,frame_reuses,744989,0,0,0,complete
base64-opt-retained,frame_blocks,2,26624,13720,0,complete
base64-opt-retained,standalone_values,39,9984,256,0,complete
base64-opt-retained,attribute_value_blocks,1,2048,2048,0,complete
base64-opt-retained,attribute_pointer_storage,3,192,64,0,complete
base64-opt-retained,string_buffers,13,16768,2048,0,complete
base64-opt-retained,binary_buffers,511,524352,2048,0,complete
base64-opt-retained,value_slots,132,33792,11264,0,complete
base64-opt-retained,frame_activations,501,0,0,2,complete
base64-opt-retained,frame_reuses,499,0,0,0,complete
base64-opt-stripped,frame_blocks,2,26624,13720,0,complete
base64-opt-stripped,standalone_values,39,9984,256,0,complete
base64-opt-stripped,attribute_value_blocks,1,2048,2048,0,complete
base64-opt-stripped,attribute_pointer_storage,3,192,64,0,complete
base64-opt-stripped,string_buffers,13,16768,2048,0,complete
base64-opt-stripped,binary_buffers,511,524352,2048,0,complete
base64-opt-stripped,value_slots,132,33792,11264,0,complete
base64-opt-stripped,frame_activations,501,0,0,2,complete
base64-opt-stripped,frame_reuses,499,0,0,0,complete
rexxcps-opt-retained,frame_blocks,83,603064,35752,0,complete
rexxcps-opt-retained,standalone_values,356,91136,256,0,complete
rexxcps-opt-retained,attribute_value_blocks,893,2367488,65536,0,complete
rexxcps-opt-retained,attribute_pointer_storage,2662,206208,2048,0,complete
rexxcps-opt-retained,string_buffers,388,27488,128,0,complete
rexxcps-opt-retained,binary_buffers,0,0,0,0,complete
rexxcps-opt-retained,value_slots,11269,2884864,65536,0,complete
rexxcps-opt-retained,frame_activations,5397,0,0,7,complete
rexxcps-opt-retained,frame_reuses,5314,0,0,0,complete
rexxcps-opt-stripped,frame_blocks,83,603064,35752,0,complete
rexxcps-opt-stripped,standalone_values,411,105216,256,0,complete
rexxcps-opt-stripped,attribute_value_blocks,1047,2682880,65536,0,complete
rexxcps-opt-stripped,attribute_pointer_storage,3124,235776,2048,0,complete
rexxcps-opt-stripped,string_buffers,458,32416,128,0,complete
rexxcps-opt-stripped,binary_buffers,0,0,0,0,complete
rexxcps-opt-stripped,value_slots,12556,3214336,65536,0,complete
rexxcps-opt-stripped,frame_activations,6445,0,0,7,complete
rexxcps-opt-stripped,frame_reuses,6362,0,0,0,complete
sieve-noopt-retained,frame_blocks,2,9488,5016,0,complete
sieve-noopt-retained,standalone_values,39,9984,256,0,complete
sieve-noopt-retained,attribute_value_blocks,3,2101248,2097152,0,complete
sieve-noopt-retained,attribute_pointer_storage,9,131520,65536,0,complete
sieve-noopt-retained,string_buffers,3,192,64,0,complete
sieve-noopt-retained,binary_buffers,0,0,0,0,complete
sieve-noopt-retained,value_slots,8269,2116864,2097152,0,complete
sieve-noopt-retained,frame_activations,51,0,0,2,complete
sieve-noopt-retained,frame_reuses,49,0,0,0,complete
sieve-noopt-stripped,frame_blocks,2,9488,5016,0,complete
sieve-noopt-stripped,standalone_values,39,9984,256,0,complete
sieve-noopt-stripped,attribute_value_blocks,3,2101248,2097152,0,complete
sieve-noopt-stripped,attribute_pointer_storage,9,131520,65536,0,complete
sieve-noopt-stripped,string_buffers,3,192,64,0,complete
sieve-noopt-stripped,binary_buffers,0,0,0,0,complete
sieve-noopt-stripped,value_slots,8269,2116864,2097152,0,complete
sieve-noopt-stripped,frame_activations,51,0,0,2,complete
sieve-noopt-stripped,frame_reuses,49,0,0,0,complete
rexxcps-noopt-retained,frame_blocks,94,652160,35752,0,complete
rexxcps-noopt-retained,standalone_values,81,20736,256,0,complete
rexxcps-noopt-retained,attribute_value_blocks,1047,2682880,65536,0,complete
rexxcps-noopt-retained,attribute_pointer_storage,3124,235776,2048,0,complete
rexxcps-noopt-retained,string_buffers,1037,45696,128,0,complete
rexxcps-noopt-retained,binary_buffers,0,0,0,0,complete
rexxcps-noopt-retained,value_slots,12335,3157760,65536,0,complete
rexxcps-noopt-retained,frame_activations,7372,0,0,7,complete
rexxcps-noopt-retained,frame_reuses,7278,0,0,0,complete
rexxcps-noopt-stripped,frame_blocks,94,652160,35752,0,complete
rexxcps-noopt-stripped,standalone_values,81,20736,256,0,complete
rexxcps-noopt-stripped,attribute_value_blocks,1201,2998272,65536,0,complete
rexxcps-noopt-stripped,attribute_pointer_storage,3586,265344,2048,0,complete
rexxcps-noopt-stripped,string_buffers,1203,52800,128,0,complete
rexxcps-noopt-stripped,binary_buffers,0,0,0,0,complete
rexxcps-noopt-stripped,value_slots,13567,3473152,65536,0,complete
rexxcps-noopt-stripped,frame_activations,8574,0,0,7,complete
rexxcps-noopt-stripped,frame_reuses,8480,0,0,0,complete
