rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,5521600,34,1,4,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R40;r2=R41;r3=R42;r4=R43","benchmark_rexxcps_levelb_noopt",545
545,1,1,1,5,candidate,"SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c2,r3)","r1=R33;c1=string@11792;r2=R24;c2=string@12144;r3=R20","benchmark_rexxcps_levelb_noopt",211
546,1,1,1,8,candidate,"SAY_STRING(c1) | FDIV_REG_FLOAT_REG(r1,c2,r2) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c4)","c1=string@464;r1=R99;c2=float@80992;r2=R21;r3=R101;c3=int:0;r4=R98;c4=int:5","benchmark_rexxcps_levelb_noopt",1654
547,1,1,1,7,candidate,"SCONCAT_REG_REG_REG(r1,r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R97;r2=R3;c1=string@74792;r3=R101;c2=int:1;r4=R98;c3=int:5","benchmark_rexxcps_levelb_noopt",1469
548,1,1,1,6,candidate,"SCONCAT_REG_REG_REG(r1,r2,r3) | SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r4)","r1=R103;r2=R97;r3=R96;c1=string@75376;c2=string@75728;r4=R11","benchmark_rexxcps_levelb_noopt",1504
549,1,1,1,5,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2)","r1=R33;c1=string@12664;r2=R31;r3=R1;c2=int:0","benchmark_rexxcps_levelb_noopt",229
550,1,1,1,4,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | SCONCAT_REG_REG_REG(r1,r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)","r1=R97;c1=string@74512;r2=R3;c2=string@74792","benchmark_rexxcps_levelb_noopt",1463
551,1,1,1,8,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | SWAP_REG_REG(r4,r5)","r1=R97;c1=string@74792;r2=R101;c2=int:1;r3=R98;c3=int:5;r4=R99;r5=R22","benchmark_rexxcps_levelb_noopt",1473
552,1,1,1,5,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r2) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R103;c1=string@75376;c2=string@75728;r2=R11;c3=string@13032","benchmark_rexxcps_levelb_noopt",1508
553,1,1,1,4,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | SAY_STRING(c2) | SAY_STRING(c3)","r1=R103;c1=string@81392;c2=string@464;c3=string@81752","benchmark_rexxcps_levelb_noopt",1685
554,1,1,1,4,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c2,r2) | SAY_REG(r1)","r1=R33;c1=string@11416;c2=string@11792;r2=R24","benchmark_rexxcps_levelb_noopt",207
555,1,1,1,6,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r3) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R33;c1=string@12144;r2=R20;c2=string@12520;r3=R11;c3=string@12664","benchmark_rexxcps_levelb_noopt",219
556,1,1,1,5,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c2,r3) | SAY_REG(r1)","r1=R33;c1=string@11792;r2=R24;c2=string@12144;r3=R20","benchmark_rexxcps_levelb_noopt",213
557,1,1,1,5,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | SCONCAT_REG_REG_REG(r1,r1,r3)","r1=R97;c1=string@74376;r2=R12;c2=string@74512;r3=R3","benchmark_rexxcps_levelb_noopt",1459
558,1,1,1,5,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1) | SAY_STRING(c3)","r1=R103;c1=string@81256;r2=R97;c2=string@81392;c3=string@464","benchmark_rexxcps_levelb_noopt",1681
559,1,1,1,6,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c3,r3)","r1=R33;c1=string@11288;r2=R19;c2=string@11416;c3=string@11792;r3=R24","benchmark_rexxcps_levelb_noopt",203
560,1,1,1,7,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2) | STRLEN_REG_REG(r5,r1)","r1=R47;r2=R20;r3=R56;c1=string@28856;r4=R58;c2=int:48;r5=R48","_typedformat",784
561,1,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | LOAD_REG_INT(r2,c1) | IGT_REG_REG_REG(r3,r2,r4)","r1=R6;r2=R33;c1=int:1;r3=R32;r4=R3","benchmark_rexxcps_levelb_noopt",346
562,1,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_INT(r2,c1)","r1=R2;r2=R0;r3=R22;r4=R1;c1=int:0","trace",11768
563,1,1,1,4,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r3,c1,r1)","r1=R0;r2=R2;c1=int:1;r3=R1","trace",11612
564,1,1,1,7,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_STRING(r2,c3) | LINKATTR1_REG_REG_INT(r3,r1,c4)","r1=R1;c1=int:22;c2=string@35;r2=R2;c3=string@1505024;r3=R0;c4=int:6","trace",11599
565,1,1,1,7,candidate,"SETNUMFRM_INT(c1) | SETNUMSTD_INT(c2) | FCOPY_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c3,r3,c4)","c1=int:1;c2=int:2;r1=R12;r2=R35;c3=label@19;r3=R36;c4=int:256","floattrunc",2
566,1,1,1,5,candidate,"SETNUMFUZ_INT(c1) | SETNUMFRM_INT(c2) | SETNUMSTD_INT(c3) | FCOPY_REG_REG(r1,r2)","c1=int:0;c2=int:1;c3=int:2;r1=R12;r2=R35","floattrunc",0
567,1,1,1,7,candidate,"SETNUMSTD_INT(c1) | FCOPY_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c2,r3,c3) | LOAD_REG_INT(r3,c4)","c1=int:2;r1=R12;r2=R35;c2=label@19;r3=R36;c3=int:256;c4=int:0","floattrunc",4
568,1,1,1,6,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3) | SCOPY_REG_REG(r3,r2)","r1=R1;c1=string@35;r2=R2;c2=string@1505024;r3=R0;c3=int:6","trace",11602
569,1,1,1,6,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | APPEND_REG_REG(r5,r3) | BR_ID(c1)","r1=R5;r2=R22;r3=R25;r4=R3;r5=R19;c1=label@329","floattrunc",299
570,1,1,1,8,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | APPEND_REG_REG(r5,r3) | IADD_REG_REG_INT(r6,r7,c1)","r1=R7;r2=R22;r3=R23;r4=R24;r5=R5;r6=R3;r7=R6;c1=int:1","floattrunc",257
571,1,1,1,7,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | APPEND_REG_REG(r5,r3) | LOAD_REG_STRING(r6,c1)","r1=R20;r2=R40;r3=R59;r4=R2;r5=R0;r6=R36;c1=string@28856","_typedformat",1058
572,1,1,1,9,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ISUB_REG_REG_REG(r5,r6,r7) | ISUB_REG_REG_INT(r8,r5,c1)","r1=R7;r2=R22;r3=R5;r4=R17;r5=R32;r6=R1;r7=R16;r8=R24;c1=int:1","floattrunc",231
573,1,1,1,10,candidate,"SETTP_REG_INT(r1,c1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG(r6,r7,r8) | LOAD_REG_INT(r9,c1)","r1=R22;c1=int:0;r2=R1;r3=R3;r4=R5;r5=R6;r6=R7;r7=R8;r8=R11;r9=R2","verify",38
574,1,1,1,14,candidate,"SETTP_REG_INT(r1,c1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG_REG(r6,r7,r8,r9) | NULLN_REG_REG_REG_REG(r10,r11,r12,r13)","r1=R36;c1=int:0;r2=R0;r3=R1;r4=R2;r5=R3;r6=R4;r7=R6;r8=R7;r9=R11;r10=R14;r11=R16;r12=R17;r13=R22","floattrunc",16
575,1,1,1,6,candidate,"STOD_REG(r1) | LOAD_REG_INT(r2,c1) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c2,r3)","r1=R6;r2=R33;c1=int:1;r3=R32;r4=R3;c2=label@406","benchmark_rexxcps_levelb_noopt",349
576,1,1,1,5,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | LOAD_REG_STRING(r3,c1) | ILT_REG_REG_INT(r1,r2,c2)","r1=R33;r2=R12;r3=R11;c1=string@7352;c2=int:1","benchmark_rexxcps_levelb_noopt",141
577,1,1,1,5,candidate,"STOI_REG_REG(r1,r2) | IADD_REG_REG_INT(r1,r1,c1) | IMULT_REG_REG_REG(r3,r1,r3) | LOAD_REG_INT(r4,c1)","r1=R97;r2=R93;c1=int:1;r3=R12;r4=R4","benchmark_rexxcps_levelb_noopt",1439
578,1,1,1,7,candidate,"STRCHAR_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BRT_ID_REG(c2,r4) | IEQ_REG_REG_INT(r4,r1,c3)","r1=R1;r2=R0;r3=R2;r4=R12;c1=int:77;c2=label@81;c3=int:109","verify",66
579,1,1,1,8,candidate,"STRCHAR_REG_REG_REG(r1,r2,r3) | POSCHAR_REG_REG_REG(r4,r5,r1) | IGTE_REG_REG_INT(r6,r4,c1) | BRF_ID_REG(c2,r6)","r1=R7;r2=R19;r3=R12;r4=R6;r5=R20;r6=R16;c1=int:0;c2=label@191","verify",172
580,1,1,1,6,candidate,"STRLEN_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r1,c1) | BRT_ID_REG(c2,r3) | IGT_REG_REG_REG(r3,r4,r1)","r1=R8;r2=R19;r3=R13;c1=int:0;c2=label@135;r4=R22","verify",121
581,1,1,1,7,candidate,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r1,c1) | IGTE_REG_REG_INT(r4,r3,c2) | BRF_ID_REG(c3,r4)","r1=R48;r2=R47;r3=R55;c1=int:1;r4=R59;c2=int:0;c3=label@826","_typedformat",793
582,1,1,1,9,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | APPEND_REG_REG(r4,r1) | IADD_REG_REG_INT(r5,r6,c1) | BRF_ID_REG(c2,r7)","r1=R23;r2=R7;r3=R24;r4=R5;r5=R3;r6=R6;c1=int:1;c2=label@277;r7=R11","floattrunc",260
583,1,1,1,9,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | APPEND_REG_REG(r4,r1) | LOAD_REG_STRING(r5,c1) | IGT_REG_REG_INT(r6,r7,c2)","r1=R59;r2=R20;r3=R2;r4=R0;r5=R36;c1=string@28856;r6=R60;r7=R31;c2=int:0","_typedformat",1061
584,1,1,1,9,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_REG(r4,r5,r6) | ISUB_REG_REG_INT(r7,r4,c1) | IGT_REG_REG_INT(r4,r7,c2)","r1=R5;r2=R7;r3=R17;r4=R32;r5=R1;r6=R16;r7=R24;c1=int:1;c2=int:0","floattrunc",234
585,1,1,1,7,candidate,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_STRING(r3,r4,c1) | BRF_ID_REG(c2,r3) | BR_ID(c3)","r1=R23;r2=R101;r3=R103;r4=R99;c1=string@78528;c2=label@1608;c3=label@1654","benchmark_rexxcps_levelb_noopt",1596
586,1,1,1,6,candidate,"SWAP_REG_REG(r1,r2) | SCONCAT_REG_REG_REG(r3,r4,r5) | SCONCAT_REG_REG_STRING(r3,r3,c1) | SAY_REG(r3)","r1=R22;r2=R99;r3=R103;r4=R97;r5=R96;c1=string@75376","benchmark_rexxcps_levelb_noopt",1501
587,1,1,1,6,candidate,"SWAP_REG_REG(r1,r2) | SCONCAT_REG_STRING_REG(r3,c1,r4) | SCONCAT_REG_REG_STRING(r3,r3,c2) | SAY_REG(r3)","r1=R24;r2=R32;r3=R33;c1=string@11288;r4=R19;c2=string@11416","benchmark_rexxcps_levelb_noopt",200
588,1,1,1,7,candidate,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2) | SETTP_REG_INT(r5,c1)","r1=R99;r2=R22;r3=R100;c1=int:0;r4=R101;c2=int:256;r5=R102","benchmark_rexxcps_levelb_noopt",1483
589,1,1,1,5,candidate,"SWAP_REG_REG(r1,r2) | UNLINK_REG(r1) | INE_REG_REG_INT(r3,r3,c1) | BRF_ID_REG(c2,r3)","r1=R26;r2=R29;r3=R33;c1=int:0;c2=label@137","benchmark_rexxcps_levelb_noopt",113
590,1,1,1,6,candidate,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | ISETATTR1_REG_INT_REG(r2,c2,r4)","r1=R2;r2=R22;r3=R1;r4=R0;c1=int:0;c2=int:16","trace",11771
591,1,1,1,4,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c1,r1) | LOAD_REG_INT(r1,c2)","r1=R0;c1=int:1;r2=R1;c2=int:0","trace",11615
592,1,1,1,6,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | ISETATTR1_REG_INT_REG(r3,c2,r2) | COPY_REG_REG(r4,r3)","r1=R2;r2=R0;c1=int:0;r3=R3;c2=int:21;r4=R22","trace",11822
