entry,name,value
rexxcps-opaque-heavy-retained-candidate-vm,timer_zero_deltas,876
rexxcps-opaque-heavy-retained-candidate-vm,interrupt_polls,19362618
rexxcps-opaque-heavy-retained-candidate-vm,invalid_events,0
rexxcps-opaque-heavy-retained-candidate-vm,counter_overflow,0
rexxcps-opaque-heavy-retained-candidate-vm,procedure_tracking_unavailable,0
rexxcps-opaque-heavy-retained-candidate-vm,allocation_tracking_unavailable,0
rexxcps-opaque-heavy-retained-candidate-vm,census_tracking_unavailable,0
rexxcps-opaque-heavy-retained-candidate-vm,metadata_tracking_unavailable,0
rexxcps-opaque-heavy-stripped-baseline-vm,schema_version,5
rexxcps-opaque-heavy-stripped-baseline-vm,vm_mode,rxvm
rexxcps-opaque-heavy-stripped-baseline-vm,result,0
rexxcps-opaque-heavy-stripped-baseline-vm,timer_read_min_ns,41
rexxcps-opaque-heavy-stripped-baseline-vm,timer_zero_deltas,944
rexxcps-opaque-heavy-stripped-baseline-vm,interrupt_polls,19362656
rexxcps-opaque-heavy-stripped-baseline-vm,invalid_events,0
rexxcps-opaque-heavy-stripped-baseline-vm,counter_overflow,0
rexxcps-opaque-heavy-stripped-baseline-vm,procedure_tracking_unavailable,0
rexxcps-opaque-heavy-stripped-baseline-vm,allocation_tracking_unavailable,0
rexxcps-opaque-heavy-stripped-baseline-vm,census_tracking_unavailable,0
rexxcps-opaque-heavy-stripped-baseline-vm,metadata_tracking_unavailable,0
rexxcps-opaque-heavy-stripped-candidate-vm,schema_version,5
rexxcps-opaque-heavy-stripped-candidate-vm,vm_mode,rxvm
rexxcps-opaque-heavy-stripped-candidate-vm,result,0
rexxcps-opaque-heavy-stripped-candidate-vm,timer_read_min_ns,41
rexxcps-opaque-heavy-stripped-candidate-vm,timer_zero_deltas,851
rexxcps-opaque-heavy-stripped-candidate-vm,interrupt_polls,19362618
rexxcps-opaque-heavy-stripped-candidate-vm,invalid_events,0
rexxcps-opaque-heavy-stripped-candidate-vm,counter_overflow,0
rexxcps-opaque-heavy-stripped-candidate-vm,procedure_tracking_unavailable,0
rexxcps-opaque-heavy-stripped-candidate-vm,allocation_tracking_unavailable,0
rexxcps-opaque-heavy-stripped-candidate-vm,census_tracking_unavailable,0
rexxcps-opaque-heavy-stripped-candidate-vm,metadata_tracking_unavailable,0
