[0/2] Re-checking globbed directories...
[1/808] Building C object interpreter/CMakeFiles/rxbvm_core_objects.dir/rxvmload.c.o
[2/808] Building C object interpreter/CMakeFiles/rxtvm_core_objects.dir/rxvmload.c.o
[3/808] Linking C executable tests/funcvm
[4/808] Linking C static library bin/librxbvml.a
[5/808] Linking C static library bin/librxvml.a
[6/808] Linking C executable bin/rxtvm
[7/808] Linking C executable bin/rxbvm
[8/808] Creating rxvm symlink to rxbvm
[9/808] Linking C executable bin/rxc
[10/808] Linking archive-level db_decimal regression harness ...
[536/808] Generating testRexxClassicBifCenter_opt.rxbin
[537/808] Generating testRexxClassicBifCentre_noopt.rxbin
[538/808] Generating testRexxClassicBifCentre_opt.rxbin
[539/808] Generating testRexxClassicBifChangestr_noopt.rxbin
[540/808] Generating testRexxClassicBifChangestr_opt.rxbin
[541/808] Generating testRexxClassicBifCompare_noopt.rxbin
[542/808] Generating testRexxClassicBifCompare_opt.rxbin
[543/808] Generating testRexxClassicBifCopies_noopt.rxbin
[544/808] Generating testRexxClassicBifCopies_opt.rxbin
[545/808] Generating testRexxClassicBifCountstr_noopt.rxbin
[546/808] Generating testRexxClassicBifCountstr_opt.rxbin
[547/808] Generating ts_trace_opt.rxbin
[548/808] Generating testRexxClassicBifD2x_noopt.rxbin
[549/808] Generating testRexxClassicBifD2x_opt.rxbin
[550/808] Generating ts_translate_noopt.rxbin
[551/808] Generating testRexxClassicBifD2c_noopt.rxbin
[552/808] Generating testRexxClassicBifD2c_opt.rxbin
[553/808] Generating testRexxClassicBifDate_noopt.rxbin
[554/808] Generating testRexxClassicBifDate_opt.rxbin
[555/808] Generating testRexxClassicBifDatatype_noopt.rxbin
[556/808] Generating ts_translate_opt.rxbin
[557/808] Generating testRexxClassicBifDatatype_opt.rxbin
[558/808] Generating ts_trunc_noopt.rxbin
[559/808] Generating ts_trunc_opt.rxbin
[560/808] Generating testRexxClassicBifDelstr_noopt.rxbin
[561/808] Generating ts_upper_noopt.rxbin
[562/808] Generating ts_upper_opt.rxbin
[563/808] Generating testRexxClassicBifDelstr_opt.rxbin
[564/808] Generating ts_upper_lower_opt.rxbin
[565/808] Generating ts_upper_lower_noopt.rxbin
[566/808] Generating testRexxClassicBifDelword_noopt.rxbin
[567/808] Generating testRexxClassicBifDelword_opt.rxbin
[568/808] Generating ts_version_noopt.rxbin
[569/808] Generating ts_version_opt.rxbin
[570/808] Generating testRexxClassicBifFormat_noopt.rxbin
[571/808] Generating ts_sourceinfo_noopt.rxbin
[572/808] Generating ts_sourceinfo_opt.rxbin
[573/808] Generating testRexxClassicBifFormat_opt.rxbin
[574/808] Generating ts_value_noopt.rxbin
[575/808] Generating ts_value_opt.rxbin
[576/808] Generating testRexxClassicBifInsert_noopt.rxbin
[577/808] Generating testRexxClassicBifInsert_opt.rxbin
[578/808] Generating ts_verify_noopt.rxbin
[579/808] Generating ts_verify_opt.rxbin
[580/808] Generating testRexxClassicBifLastpos_noopt.rxbin
[581/808] Generating testRexxClassicBifLastpos_opt.rxbin
[582/808] Generating ts_wordlength_opt.rxbin
[583/808] Generating ts_wordlength_noopt.rxbin
[584/808] Generating testRexxClassicBifLeft_noopt.rxbin
[585/808] Generating ts_wordpos_noopt.rxbin
[586/808] Generating testRexxClassicBifLeft_opt.rxbin
[587/808] Generating ts_wordpos_opt.rxbin
[588/808] Generating ts_wrdix_noopt.rxbin
[589/808] Generating testRexxClassicBifLength_noopt.rxbin
[590/808] Generating ts_wrdix_opt.rxbin
[591/808] Generating testRexxClassicBifLength_opt.rxbin
[592/808] Generating ts_x2b_noopt.rxbin
[593/808] Generating ts_x2b_opt.rxbin
[594/808] Generating testRexxClassicBifMax_noopt.rxbin
[595/808] Generating testRexxClassicBifMax_opt.rxbin
[596/808] Generating ts_x2c_noopt.rxbin
[597/808] Generating ts_x2c_opt.rxbin
[598/808] Generating testRexxClassicBifMin_noopt.rxbin
[599/808] Generating testRexxClassicBifMin_opt.rxbin
[600/808] Generating ts_x2d_noopt.rxbin
[601/808] Generating ts_x2d_opt.rxbin
[602/808] Generating testRexxClassicBifNumeric_noopt.rxbin
[603/808] Generating testRexxClassicBifNumeric_opt.rxbin
[604/808] Generating tscopies_noopt.rxbin
[605/808] Generating tscopies_opt.rxbin
[606/808] Generating testRexxClassicBifOverlay_noopt.rxbin
[607/808] Generating testRexxClassicBifOverlay_opt.rxbin
[608/808] Generating tslastpos_noopt.rxbin
[609/808] Generating tslastpos_opt.rxbin
[610/808] Generating testRexxClassicBifPos_noopt.rxbin
[611/808] Generating testRexxClassicBifPos_opt.rxbin
[612/808] Generating tsubstr_noopt.rxbin
[613/808] Generating tsubstr_opt.rxbin
[614/808] Generating testRexxClassicBifRandom_noopt.rxbin
[615/808] Generating testRexxClassicBifRandom_opt.rxbin
[616/808] Generating tsword_noopt.rxbin
[617/808] Generating tsword_opt.rxbin
[618/808] Generating testRexxClassicBifReverse_noopt.rxbin
[619/808] Generating testRexxClassicBifReverse_opt.rxbin
[620/808] Generating ts_words_noopt.rxbin
[621/808] Generating ts_words_opt.rxbin
[622/808] Generating ts_reradix_noopt.rxbin
[623/808] Generating testRexxClassicBifRight_noopt.rxbin
[624/808] Generating ts_reradix_opt.rxbin
[625/808] Generating testRexxClassicBifRight_opt.rxbin
[626/808] Generating ts_sequence_noopt.rxbin
[627/808] Generating testRexxClassicBifSign_noopt.rxbin
[628/808] Generating ts_sequence_opt.rxbin
[629/808] Generating testRexxClassicBifSign_opt.rxbin
[630/808] Generating ts_find_noopt.rxbin
[631/808] Generating testRexxClassicBifSpace_noopt.rxbin
[632/808] Generating ts_find_opt.rxbin
[633/808] Generating testRexxClassicBifSpace_opt.rxbin
[634/808] Generating ts_index_noopt.rxbin
[635/808] Generating ts_index_opt.rxbin
[636/808] Generating testRexxClassicBifStrip_noopt.rxbin
[637/808] Generating testRexxClassicBifStrip_opt.rxbin
[638/808] Generating ts_parse_noopt.rxbin
[639/808] Generating testRexxClassicBifSubstr_noopt.rxbin
[640/808] Generating ts_parse_opt.rxbin
[641/808] Generating testRexxClassicBifSubstr_opt.rxbin
[642/808] Generating ts_parseexec_noopt.rxbin
[643/808] Generating testRexxClassicBifSubword_noopt.rxbin
[644/808] Generating ts_parseexec_opt.rxbin
[645/808] Generating testRexxClassicBifSubword_opt.rxbin
[646/808] Generating ts_datatype_noopt.rxbin
[647/808] Generating testRexxClassicBifSymbol_noopt.rxbin
[648/808] Generating ts_datatype_opt.rxbin
[649/808] Generating testRexxClassicBifSymbol_opt.rxbin
[650/808] Generating ts_numeric_noopt.rxbin
[651/808] Generating ts_numeric_opt.rxbin
[652/808] Generating testRexxClassicBifTime_noopt.rxbin
[653/808] Generating testRexxClassicBifTime_opt.rxbin
[654/808] Generating ts_splice_noopt.rxbin
[655/808] Generating testRexxClassicBifTrace_noopt.rxbin
[656/808] Generating ts_splice_opt.rxbin
[657/808] Generating testRexxClassicBifTrace_opt.rxbin
[658/808] Generating testRexxClassicBifTranslate_noopt.rxbin
[659/808] Generating ts_arraydelete_noopt.rxbin
[660/808] Generating testRexxClassicBifTranslate_opt.rxbin
[661/808] Generating testRexxClassicBifTrunc_noopt.rxbin
[662/808] Generating testRexxClassicBifTrunc_opt.rxbin
[663/808] Generating ts_arraydelete_opt.rxbin
[664/808] Generating testRexxClassicBifValue_noopt.rxbin
[665/808] Generating ts_arraydelete_focused_noopt.rxbin
[666/808] Generating testRexxClassicBifValue_opt.rxbin
[667/808] Generating ts_arraydelete_focused_opt.rxbin
[668/808] Generating testRexxClassicBifVerify_noopt.rxbin
[669/808] Generating ts_arrayappend_noopt.rxbin
[670/808] Generating ts_arrayappend_opt.rxbin
[671/808] Generating testRexxClassicBifVerify_opt.rxbin
[672/808] Generating ts_arraycontains_noopt.rxbin
[673/808] Generating ts_arraycontains_opt.rxbin
[674/808] Generating testRexxClassicBifWord_noopt.rxbin
[675/808] Generating testRexxClassicBifWord_opt.rxbin
[676/808] Generating ts_arraycopy_noopt.rxbin
[677/808] Generating ts_arraycopy_opt.rxbin
[678/808] Generating testRexxClassicBifWordindex_noopt.rxbin
[679/808] Generating testRexxClassicBifWordindex_opt.rxbin
[680/808] Generating ts_arraydrop_noopt.rxbin
[681/808] Generating ts_arraydrop_opt.rxbin
[682/808] Generating testRexxClassicBifWordlength_noopt.rxbin
[683/808] Generating ts_arrayfind_noopt.rxbin
[684/808] Generating testRexxClassicBifWordlength_opt.rxbin
[685/808] Generating ts_arrayfind_opt.rxbin
[686/808] Generating testRexxClassicBifWordpos_noopt.rxbin
[687/808] Generating testRexxClassicBifWordpos_opt.rxbin
[688/808] Generating ts_arrayget_noopt.rxbin
[689/808] Generating ts_arrayget_opt.rxbin
[690/808] Generating testRexxClassicBifWords_noopt.rxbin
[691/808] Generating ts_arrayhi_noopt.rxbin
[692/808] Generating testRexxClassicBifWords_opt.rxbin
[693/808] Generating ts_arrayhi_opt.rxbin
[694/808] Generating ts_arrayindexof_noopt.rxbin
[695/808] Generating testRexxClassicBifX2b_noopt.rxbin
[696/808] Generating testRexxClassicBifX2b_opt.rxbin
[697/808] Generating ts_arrayindexof_opt.rxbin
[698/808] Generating ts_arrayinsert_noopt.rxbin
[699/808] Generating testRexxClassicBifX2c_noopt.rxbin
[700/808] Generating testRexxClassicBifX2c_opt.rxbin
[701/808] Generating ts_arrayinsert_opt.rxbin
[702/808] Generating testRexxClassicBifX2d_noopt.rxbin
[703/808] Generating ts_arrayjoin_noopt.rxbin
[704/808] Generating ts_arrayjoin_opt.rxbin
[705/808] Generating testRexxClassicBifX2d_opt.rxbin
[706/808] Generating ts_arraymove_noopt.rxbin
[707/808] Generating testRexxClassicBifXrange_opt.rxbin
[708/808] Generating ts_arraymove_opt.rxbin
[709/808] Generating ts_arraypop_noopt.rxbin
[710/808] Generating ts_arraypop_opt.rxbin
[711/808] Generating ts_arrayprepend_noopt.rxbin
[712/808] Generating ts_arrayprepend_opt.rxbin
[713/808] Generating ts_arrayreverse_noopt.rxbin
[714/808] Generating ts_arrayreverse_opt.rxbin
[715/808] Generating ts_arrayset_noopt.rxbin
[716/808] Generating ts_arrayset_opt.rxbin
[717/808] Generating ts_arrayshift_noopt.rxbin
[718/808] Generating ts_arrayshift_opt.rxbin
[719/808] Generating ts_arraysort_noopt.rxbin
[720/808] Generating ts_arraysort_opt.rxbin
[721/808] Generating ts_b2d_noopt.rxbin
[722/808] Generating ts_b2d_opt.rxbin
[723/808] Generating ts_b2x_noopt.rxbin
[724/808] Generating ts_b2x_opt.rxbin
[725/808] Generating ts_c2d_noopt.rxbin
[726/808] Generating ts_c2d_opt.rxbin
[727/808] Generating ts_centre_noopt.rxbin
[728/808] Generating ts_centre_opt.rxbin
[729/808] Generating ts_d2b_noopt.rxbin
[730/808] Generating ts_d2b_opt.rxbin
[731/808] Generating ts_ftrunc_noopt.rxbin
[732/808] Generating ts_ftrunc_opt.rxbin
[733/808] Generating ts_getenv_noopt.rxbin
[734/808] Generating ts_getenv_opt.rxbin
[735/808] Generating ts_itrunc_noopt.rxbin
[736/808] Generating ts_itrunc_opt.rxbin
[737/808] Generating ts_loadmodule_noopt.rxbin
[738/808] Generating ts_loadmodule_opt.rxbin
[739/808] Generating ts_max_noopt.rxbin
[740/808] Generating ts_max_opt.rxbin
[741/808] Generating ts_min_noopt.rxbin
[742/808] Generating ts_min_opt.rxbin
[743/808] Generating ts_objectarrayappend_noopt.rxbin
[744/808] Generating ts_objectarrayappend_opt.rxbin
[745/808] Generating ts_objectarraydelete_noopt.rxbin
[746/808] Generating ts_objectarraydelete_opt.rxbin
[747/808] Generating ts_objectarraydrop_noopt.rxbin
[748/808] Generating ts_objectarraydrop_opt.rxbin
[749/808] Generating ts_objectarrayinsert_noopt.rxbin
[750/808] Generating ts_objectarrayinsert_opt.rxbin
[751/808] Generating ts_objectarraymove_noopt.rxbin
[752/808] Generating ts_objectarraymove_opt.rxbin
[753/808] Generating ts_objectarrayprepend_noopt.rxbin
[754/808] Generating ts_objectarrayprepend_opt.rxbin
[755/808] Generating ts_qwordlength_noopt.rxbin
[756/808] Generating ts_qwordlength_opt.rxbin
[757/808] Generating ts_raise_noopt.rxbin
[758/808] Generating ts_raise_opt.rxbin
[759/808] Generating ts_rxsystem_noopt.rxbin
[760/808] Generating ts_rxsystem_opt.rxbin
[761/808] Generating ts_rxsystem_exit_noopt.rxbin
[762/808] Generating ts_rxsystem_exit_opt.rxbin
[763/808] Generating ts_rxqueue_noopt.rxbin
[764/808] Generating ts_rxqueue_opt.rxbin
[765/808] Generating ts_signal_noopt.rxbin
[766/808] Generating ts_signal_opt.rxbin
[767/808] Generating ts_substro_noopt.rxbin
[768/808] Generating ts_substro_opt.rxbin
[769/808] Generating ts_subword_noopt.rxbin
[770/808] Generating ts_subword_opt.rxbin
[771/808] Generating ts_xrange_noopt.rxbin
[772/808] Generating ts_xrange_opt.rxbin
[773/808] Generating ts_objectarray_noopt.rxbin
[774/808] Generating ts_objectarray_opt.rxbin
[775/808] Generating ts_stem_noopt.rxbin
[776/808] Generating ts_stem_opt.rxbin
[777/808] Generating ts_rxjson_noopt.rxbin
[778/808] Generating ts_rxjson_opt.rxbin
[779/808] Generating ts_rxjson_document_noopt.rxbin
[780/808] Generating ts_rxjson_document_opt.rxbin
[781/808] Generating ts_rxjson_numeric_projection_noopt.rxbin
[782/808] Generating ts_rxjson_numeric_projection_opt.rxbin
[783/808] Generating ts_rxjson_noisy_contract_noopt.rxbin
[784/808] Generating ts_rxjson_noisy_contract_opt.rxbin
[785/808] Generating ts_rxsocket_noopt.rxbin
[786/808] Generating ts_rxsocket_opt.rxbin
[787/808] Generating ts_socket_tls_live_noopt.rxbin
[788/808] Generating ts_socket_tls_live_opt.rxbin
[789/808] Generating ts_rxhttp_opt.rxbin
[790/808] cREXX compile and assemble RexxScript runtime RexxScriptEvaluator ...
[791/808] cREXX compile and assemble RexxScript runtime RexxScriptRuntime ...
[792/808] cREXX compile and assemble RexxScript runtime RexxScriptEvaluateCompat ...
[793/808] cREXX Linked RexxScript Runtime Library Image ...
[794/808] Generating testRexxScriptRuntime_noopt.rxbin
[795/808] Generating testRexxScriptRuntime_opt.rxbin
[796/808] Generating testRexxScriptCompat_opt.rxbin
[797/808] rxpp compile, assemble, link and package rxpp ...
[798/808] Building C object preprocessor/CMakeFiles/rxpp.dir/rxpp.c.o
[799/808] Linking C executable bin/rxpp
[800/808] Generating id_test.crexx
[801/808] Generating recv390_test.crexx
[802/808] Generating treemap_test.crexx
[803/808] Generating map_test.crexx
[804/808] Generating treemap_test_opt.rxbin
[805/808] Generating recv390_test_opt.rxbin
[806/808] Generating map_test_opt.rxbin
[807/808] Generating id_test_opt.rxbin
Test project /Users/adrian/CLionProjects/CREXX/cmake-build-release
      Start    1: linked_opt_runtime_artifacts_build
 1/14 Test    #1: linked_opt_runtime_artifacts_build ...   Passed    0.09 sec
      Start  890: dynamic_interface_load_driver
      Start 1165: reentrancy_check
      Start 1976: crexx_headerless_simple_smoke
      Start 1045: rxvmworker_lifecycle
      Start 1099: rxasdispatchcontract-rxbvm
      Start 1100: rxasdispatchcontract-rxtvm
      Start 1195: ts_address_crexx_opt
      Start 1194: ts_address_crexx_noopt
      Start 1044: rxvmmemory_allocator
      Start 1052: rxassignalstests
 2/14 Test #1045: rxvmworker_lifecycle .................   Passed    0.00 sec
      Start 1098: rxasbasictests
 3/14 Test #1044: rxvmmemory_allocator .................   Passed    0.00 sec
      Start 1041: rxvm_product_entry_point
 4/14 Test #1041: rxvm_product_entry_point .............   Passed    0.01 sec
      Start 1166: db_decimal_archive_link
 5/14 Test #1165: reentrancy_check .....................   Passed    0.24 sec
 6/14 Test  #890: dynamic_interface_load_driver ........   Passed    0.32 sec
 7/14 Test #1099: rxasdispatchcontract-rxbvm ...........   Passed    0.46 sec
 8/14 Test #1098: rxasbasictests .......................   Passed    0.46 sec
 9/14 Test #1052: rxassignalstests .....................   Passed    0.47 sec
10/14 Test #1195: ts_address_crexx_opt .................   Passed    0.49 sec
11/14 Test #1194: ts_address_crexx_noopt ...............   Passed    0.50 sec
12/14 Test #1976: crexx_headerless_simple_smoke ........   Passed    0.50 sec
13/14 Test #1100: rxasdispatchcontract-rxtvm ...........   Passed    0.68 sec
14/14 Test #1166: db_decimal_archive_link ..............   Passed    0.88 sec

100% tests passed, 0 tests failed out of 14

Label Time Summary:
build          =   0.01 sec*proc (1 test)
compiler       =   0.32 sec*proc (1 test)
dispatch       =   1.15 sec*proc (3 tests)
driver         =   0.32 sec*proc (1 test)
interfaces     =   0.32 sec*proc (1 test)
interpreter    =   1.15 sec*proc (5 tests)
late-load      =   0.32 sec*proc (1 test)
linked_opt     =   0.49 sec*proc (1 test)
memory         =   0.00 sec*proc (2 tests)
rxas           =   1.14 sec*proc (2 tests)
smoke          =   2.56 sec*proc (5 tests)
stage3         =   0.32 sec*proc (1 test)
worker         =   0.00 sec*proc (1 test)

Total Test time (real) =   1.01 sec
